Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
12:21:59:06.595,61,0.0009391578,0.0000000000,0.0000000000,0.5030736923,0.3807524741,0.1948812157,0.4229559302,0.0008780725,0.0000000000,0.5970684290,0.0000000000,0.3733466268,0.1948841214,0.4280841053,0.0476784632,0.0007652774,0.0000000000,0.0472944900,0.0400886089,0.0944223776,0.0616137087,0.0000000000,0.0020505742,0.0000000000,0.0000000000,0.0065725367,0.0469872504,0.0323955379,0.0373467878,0.2010413706,0.2271743417,0.0387647077,0.0521104634,0.0410516784,0.0770638362,0.0187925026,0.0127135823,0.0907072872,0.0851515606,0.0250602663,0.0205867644,0.1276203245,0.1263836175,0.0872382596,0.0000000000,0.0000000000,0.0303970426,0.0160806850,0.0175552778,0.0553888902,0.0443263501,0.0000530759,0.0000000000,0.0000000000,0.0000000000,-0.3596782684,-0.1741501987,0.0618444942,-0.3029436469,-0.1741401106,0.0524348840
12:21:59:08.595,61,0.0008643145,0.0000000000,0.0000000000,0.5072100759,0.3795626462,0.1947587878,0.4219920337,0.0008080971,0.0000000000,0.6009470820,0.0000000000,0.3721417785,0.1947615594,0.4271131158,0.0474347547,0.0006149387,0.0000000000,0.0461363532,0.0395113416,0.0938702375,0.0609685257,0.0000000000,0.0019717023,0.0000000000,0.0000000000,0.0067709968,0.0488762446,0.0332816616,0.0382605903,0.2000283152,0.2259989679,0.0390226208,0.0522775277,0.0413444452,0.0761366189,0.0190207101,0.0128578003,0.0890543759,0.0835896581,0.0249750614,0.0205065552,0.1275656968,0.1263195574,0.0871809721,0.0000000000,0.0000000000,0.0305509195,0.0161946043,0.0176642574,0.0556033961,0.0444690995,0.0000577662,0.0000000000,0.0000000000,0.0000000000,-0.3620444238,-0.1737441123,0.0620847791,-0.3054595292,-0.1737339497,0.0527304374
12:21:59:10.595,61,0.0007954356,0.0000000000,0.0000000000,0.5044592619,0.3766773045,0.1938958168,0.4212508202,0.0007436983,0.0000000000,0.5982257128,0.0000000000,0.3693476915,0.1938982755,0.4263642132,0.0471603088,0.0004611598,0.0000000000,0.0453138687,0.0390260108,0.0934859812,0.0606369190,0.0000000000,0.0020386665,0.0000000000,0.0000000000,0.0168932248,0.0615104958,0.0338082761,0.0387842879,0.1993303597,0.2251940966,0.0392352678,0.0523465388,0.0416311882,0.0754111409,0.0192039721,0.0129777733,0.0880031735,0.0825881884,0.0248879548,0.0204327870,0.1275044233,0.1262605339,0.0871118158,0.0000000000,0.0000000000,0.0307590924,0.0162453093,0.0177108608,0.0557202846,0.0445549488,0.0000624059,0.0000000000,0.0000000000,0.0000000000,-0.3604820371,-0.1723351479,0.0613190159,-0.3038702011,-0.1723251045,0.0520318337
12:21:59:12.594,61,0.0007320457,0.0000000000,0.0000000000,0.5029631257,0.3758890927,0.1933566928,0.4202189147,0.0006844315,0.0000000000,0.5968434215,0.0000000000,0.3685859740,0.1933589727,0.4254417717,0.0469497368,0.0002979355,0.0000000000,0.0446660966,0.0386288092,0.0931764096,0.0604572371,0.0000000000,0.0021744152,0.0000000000,0.0000000000,0.0257054232,0.0700198561,0.0341420583,0.0391015895,0.1986887157,0.2245236933,0.0394713394,0.0523626208,0.0419773385,0.0749253258,0.0193916317,0.0130989430,0.0869591609,0.0816559345,0.0248496737,0.0204007179,0.1263941973,0.1251132190,0.0872051343,0.0000000000,0.0000000000,0.0310188718,0.0162742604,0.0177367069,0.0558048412,0.0446063206,0.0000578270,0.0000000000,0.0000000000,0.0000000000,-0.3596704602,-0.1719262600,0.0610395856,-0.3029876053,-0.1719161570,0.0517602637
12:21:59:14.594,61,0.0006737076,0.0000000000,0.0000000000,0.4922270179,0.3667044044,0.1916088462,0.4146645665,0.0006298877,0.0000000000,0.5866858363,0.0000000000,0.3596764207,0.1916105747,0.4200185835,0.0466976501,0.0000987770,0.0000000000,0.0441444889,0.0382909551,0.0929780602,0.0605163686,0.0000000000,0.0022931581,0.0000000000,0.0000000000,0.0326057523,0.0778408349,0.0342913941,0.0391858369,0.1981547475,0.2239287496,0.0396546647,0.0522720143,0.0423682556,0.0746312067,0.0195629317,0.0132167889,0.0857327729,0.0806323141,0.0248423871,0.0203948021,0.1262233257,0.1249220148,0.0871857256,0.0000000000,0.0000000000,0.0313882604,0.0163045432,0.0177588295,0.0559073016,0.0447016470,0.0000478198,0.0000000000,0.0000000000,0.0000000000,-0.3537867665,-0.1673945040,0.0584753342,-0.2967259288,-0.1673844010,0.0493637770
12:21:59:16.594,61,0.0006200185,0.0000000000,0.0000000000,0.4984121919,0.3703415990,0.1903983653,0.4131253660,0.0005796907,0.0000000000,0.5926141739,0.0000000000,0.3631800115,0.1903999597,0.4185322523,0.0464395657,0.0000000000,0.0000615611,0.0436806493,0.0380179621,0.0928409025,0.0606695861,0.0000000000,0.0022537694,0.0000000000,0.0000000000,0.0397391915,0.0864703953,0.0343364924,0.0391625054,0.1977114081,0.2234227359,0.0398318879,0.0521483794,0.0427739844,0.0744241029,0.0197200514,0.0133170178,0.0848281011,0.0797815844,0.0248248726,0.0203701109,0.1257874221,0.1244681329,0.0872601420,0.0000000000,0.0000000000,0.0317292698,0.0162938554,0.0177362170,0.0559428781,0.0447265580,0.0000592283,0.0000000000,0.0000000000,0.0000000000,-0.3572667241,-0.1692476124,0.0596891120,-0.3003716171,-0.1692376137,0.0505137928
12:21:59:18.593,61,0.0005706080,0.0000000000,0.0000000000,0.5024383068,0.3708475828,0.1899633408,0.4120947421,0.0005334941,0.0000000000,0.5965263247,0.0000000000,0.3636291623,0.1899648011,0.4175262451,0.0460979678,0.0000000000,0.0002797707,0.0432149246,0.0377018526,0.0926332176,0.0608159043,0.0000000000,0.0022480446,0.0000000000,0.0000000000,0.0424470119,0.0895798281,0.0342972651,0.0390768498,0.1971172541,0.2228249162,0.0398851782,0.0519341193,0.0431358144,0.0742500424,0.0198763162,0.0134150302,0.0840004012,0.0789726079,0.0247965697,0.0203384887,0.1253049225,0.1239757985,0.0873060822,0.0000000000,0.0000000000,0.0320954584,0.0162851252,0.0177255049,0.0559474528,0.0447054803,0.0000637094,0.0000000000,0.0000000000,0.0000000000,-0.3596105576,-0.1696074605,0.0601927079,-0.3027846515,-0.1695974916,0.0510166660
12:21:59:20.593,61,0.0005251351,0.0000000000,0.0000000000,0.5044445992,0.3711382747,0.1896100342,0.4113903940,0.0004909789,0.0000000000,0.5984970927,0.0000000000,0.3638892770,0.1896113902,0.4168395400,0.0459114052,0.0000000000,0.0003891855,0.0429036394,0.0375054404,0.0923749581,0.0607405342,0.0000000000,0.0022101554,0.0000000000,0.0000000000,0.0441328287,0.0914349630,0.0343543887,0.0390894338,0.1968747824,0.2225609720,0.0399911664,0.0519135147,0.0433871374,0.0741570964,0.0199801121,0.0134811839,0.0834580958,0.0784217641,0.0247543063,0.0202956125,0.1249759272,0.1236383095,0.0873850733,0.0000000000,0.0000000000,0.0322345607,0.0162765048,0.0177059397,0.0558765717,0.0446269065,0.0000684438,0.0000000000,0.0000000000,0.0000000000,-0.3607902825,-0.1698051244,0.0604526475,-0.3039861023,-0.1697950512,0.0512732044
12:21:59:22.593,61,0.0004832861,0.0000000000,0.0000000000,0.4969685376,0.3710388243,0.1892350912,0.4106657803,0.0004518518,0.0000000000,0.5913184881,0.0000000000,0.3638723195,0.1892363578,0.4161120951,0.0457987711,0.0000000000,0.0004555439,0.0426274128,0.0373108983,0.0921248496,0.0606550798,0.0000000000,0.0021440936,0.0000000000,0.0000000000,0.0449399129,0.0922896713,0.0344279334,0.0391010009,0.1966913342,0.2223190665,0.0400867760,0.0518798158,0.0436244532,0.0740752891,0.0200515520,0.0135349287,0.0830234438,0.0779911652,0.0247323066,0.0202741269,0.1246138215,0.1232651472,0.0874346644,0.0000000000,0.0000000000,0.0323311873,0.0162775069,0.0176918786,0.0558267199,0.0445838757,0.0000689116,0.0000000000,0.0000000000,0.0000000000,-0.3564685285,-0.1695196778,0.0596591420,-0.2994869947,-0.1695096791,0.0504521653
12:21:59:24.593,61,0.0004447721,0.0000000000,0.0000000000,0.4981165230,0.3739304543,0.1892672628,0.4100826383,0.0004158429,0.0000000000,0.5923503041,0.0000000000,0.3667033017,0.1892684996,0.4155505896,0.0456693694,0.0000000000,0.0005459042,0.0423647724,0.0371591188,0.0918745920,0.0606428832,0.0000000000,0.0019929551,0.0000000000,0.0000000000,0.0454568937,0.0929312557,0.0345546603,0.0391740501,0.1964376569,0.2219979018,0.0402707234,0.0518813320,0.0439581685,0.0740351304,0.0201809835,0.0136216041,0.0825736448,0.0775316805,0.0247082021,0.0202432908,0.1245134994,0.1231505722,0.0874181837,0.0000000000,0.0000000000,0.0324832909,0.0162875634,0.0176867228,0.0558059327,0.0445552059,0.0000662308,0.0000000000,0.0000000000,0.0000000000,-0.3570157290,-0.1708753556,0.0602326021,-0.3001141548,-0.1708653122,0.0509659946
12:21:59:26.592,61,0.0004093273,0.0000000000,0.0000000000,0.4975994527,0.3777004480,0.1894870102,0.4093057513,0.0003827035,0.0000000000,0.5918816328,0.0000000000,0.3704063594,0.1894881725,0.4148384035,0.0456201136,0.0000000000,0.0006853294,0.0421561785,0.0370186158,0.0915987864,0.0605253875,0.0000000000,0.0018817844,0.0000000000,0.0000000000,0.0458021350,0.0933237523,0.0347052738,0.0392855182,0.1964106262,0.2219661325,0.0404637791,0.0519084521,0.0442284532,0.0739706084,0.0202834774,0.0136891026,0.0821686983,0.0771186128,0.0246955827,0.0202227682,0.1240643784,0.1226862371,0.0874084607,0.0000000000,0.0000000000,0.0326098241,0.0162988249,0.0176907293,0.0557675697,0.0445094369,0.0000646681,0.0000000000,0.0000000000,0.0000000000,-0.3566359580,-0.1725783348,0.0607816167,-0.2997188270,-0.1725681871,0.0514175370
12:21:59:28.592,61,0.0003767072,0.0000000000,0.0000000000,0.4908668101,0.3770690858,0.1895784438,0.4052161574,0.0003522051,0.0000000000,0.5853770971,0.0000000000,0.3698637784,0.1895795316,0.4107216001,0.0455484129,0.0000000000,0.0008228024,0.0419685841,0.0369142182,0.0913309380,0.0604229122,0.0000000000,0.0018510030,0.0000000000,0.0000000000,0.0463859476,0.0939041972,0.0347808786,0.0393069386,0.1962580234,0.2218027860,0.0406076349,0.0519390814,0.0444176830,0.0738772005,0.0203598682,0.0137472311,0.0817270130,0.0766927004,0.0246568564,0.0201893281,0.1239984632,0.1226094365,0.0873689279,0.0000000000,0.0000000000,0.0327283815,0.0163080189,0.0176891405,0.0557367541,0.0444909520,0.0000595658,0.0000000000,0.0000000000,0.0000000000,-0.3527356684,-0.1720739901,0.0599675402,-0.2956810296,-0.1720640659,0.0505954921
12:21:59:30.592,61,0.0003466867,0.0000000000,0.0000000000,0.4916841388,0.3763221204,0.1896057874,0.4034865201,0.0003241372,0.0000000000,0.5861794949,0.0000000000,0.3691203594,0.1896068156,0.4090290964,0.0454705991,0.0000000000,0.0008914414,0.0417628400,0.0367872193,0.0911052525,0.0603267401,0.0000000000,0.0019071510,0.0000000000,0.0000000000,0.0468534045,0.0942428187,0.0348450802,0.0393395349,0.1960572302,0.2216061354,0.0407222919,0.0519621745,0.0445998348,0.0738739297,0.0204320271,0.0137997270,0.0813845545,0.0763515979,0.0246281903,0.0201668739,0.1238878965,0.1224958003,0.0873527899,0.0000000000,0.0000000000,0.0327903517,0.0163076352,0.0176841784,0.0556886978,0.0444534235,0.0000574789,0.0000000000,0.0000000000,0.0000000000,-0.3532380462,-0.1717598289,0.0599376149,-0.2961894274,-0.1717497557,0.0505855344
12:21:59:32.591,61,0.0003190585,0.0000000000,0.0000000000,0.4928579628,0.3768873811,0.1897244006,0.4026397169,0.0002983061,0.0000000000,0.5872858763,0.0000000000,0.3696637750,0.1897253543,0.4081908762,0.0454482660,0.0000000000,0.0010184381,0.0416482240,0.0367080271,0.0909144953,0.0602147542,0.0000000000,0.0019280019,0.0000000000,0.0000000000,0.0473947003,0.0946150720,0.0348677225,0.0393497013,0.1959591657,0.2215573937,0.0408426225,0.0519601330,0.0447329320,0.0737798065,0.0204823706,0.0138335032,0.0810336173,0.0759977549,0.0245823450,0.0201312751,0.1241965815,0.1228049546,0.0871426389,0.0000000000,0.0000000000,0.0328771919,0.0162897035,0.0176700111,0.0555933341,0.0443679616,0.0000498427,0.0000000000,0.0000000000,0.0000000000,-0.3538897336,-0.1720548123,0.0601482056,-0.2968834043,-0.1720448285,0.0507890470
12:21:59:34.591,61,0.0002936321,0.0000000000,0.0000000000,0.4968163967,0.3772649765,0.1896319836,0.4018359482,0.0002745335,0.0000000000,0.5910143852,0.0000000000,0.3699970841,0.1896329224,0.4074102640,0.0452679098,0.0000000000,0.0010892863,0.0413919315,0.0365322232,0.0907324106,0.0601659752,0.0000000000,0.0018950131,0.0000000000,0.0000000000,0.0477587618,0.0949082524,0.0348743796,0.0393376611,0.1956013590,0.2212058604,0.0408982448,0.0518830828,0.0449285135,0.0738280788,0.0205837823,0.0138966031,0.0806466714,0.0756015480,0.0245663021,0.0201136023,0.1246620938,0.1232688427,0.0870742202,0.0000000000,0.0000000000,0.0329900086,0.0162889902,0.0176695567,0.0555553250,0.0443233699,0.0000442026,0.0000000000,0.0000000000,0.0000000000,-0.3561249077,-0.1723543108,0.0606182702,-0.2992573082,-0.1723442525,0.0512730367
12:21:59:36.591,61,0.0002702320,0.0000000000,0.0000000000,0.4916357100,0.3697648644,0.1891466826,0.3939517438,0.0002526554,0.0000000000,0.5861559510,0.0000000000,0.3626833260,0.1891475767,0.3998185098,0.0451665223,0.0000000000,0.0012098125,0.0412444770,0.0364509262,0.0905091465,0.0601744764,0.0000000000,0.0018926259,0.0000000000,0.0000000000,0.0489476360,0.0955419689,0.0348996371,0.0393269472,0.1953030229,0.2208642662,0.0409770645,0.0518572330,0.0451636873,0.0739167854,0.0206855442,0.0139708575,0.0802825466,0.0752520710,0.0245778635,0.0201243889,0.1251887381,0.1237862110,0.0868436024,0.0000000000,0.0000000000,0.0331325606,0.0162889920,0.0176651571,0.0554820336,0.0442679673,0.0000469693,0.0000000000,0.0000000000,0.0000000000,-0.3533906937,-0.1687706113,0.0589010343,-0.2963037491,-0.1687605679,0.0497081019
12:21:59:38.591,61,0.0002486967,0.0000000000,0.0000000000,0.3369054198,0.1566692442,0.1563285142,0.2830942869,0.0002325208,0.0000000000,0.4379234314,0.0000000000,0.1543819457,0.1563296169,0.2897679806,0.0449611098,0.0000000000,0.0009976214,0.0410835035,0.0362867638,0.0901213810,0.0602758937,0.0000000000,0.0019958583,0.0000000000,0.0000000000,0.0631306097,0.1072647050,0.0352173187,0.0394389741,0.1928768903,0.2123597264,0.0411488377,0.0522682145,0.0455437526,0.0744341165,0.0209100470,0.0141987419,0.0800857767,0.0751780197,0.0247655306,0.0202965140,0.1115833670,0.1095146686,0.0869207904,0.0000000000,0.0000000000,0.0331836529,0.0162969790,0.0176258143,0.0553749166,0.0443199575,0.0000450249,0.0000000000,0.0000000000,0.0000000000,-0.2668906748,-0.0698382333,0.0184465908,-0.2053162903,-0.0698288158,0.0142586930
12:21:59:40.590,61,0.1980655789,0.2102905810,0.0000000000,0.0770627484,0.0000000000,0.1186331660,0.0000000000,0.1954450458,0.2092075050,0.1831496954,0.0000000000,0.0000000000,0.1186334863,0.0000000000,0.0446367115,0.0007686517,0.0000000000,0.0412615649,0.0365924574,0.0901799202,0.0619858354,0.0000000000,0.0022986089,0.0000000000,0.0000000000,0.0720712394,0.1106656194,0.0354893617,0.0393406227,0.1920097321,0.2082944214,0.0416812412,0.0620569773,0.0459292978,0.0889629275,0.0212791916,0.0146478973,0.0803182721,0.0765201673,0.0249415096,0.0205145627,0.0430573002,0.0409454778,0.1232873052,0.0000000000,0.0000000000,0.0332084671,0.0166931543,0.0179003980,0.0555246845,0.0448007882,0.0000405451,0.0000000000,0.0000000000,0.0000000000,-0.1109636500,0.1285928488,-0.0143178990,-0.0466867909,0.1286001056,-0.0060349791
12:21:59:42.590,61,0.5213738084,0.2915325463,0.0120800203,0.0000000000,0.0000000000,0.0971231610,0.0000000000,0.5049103498,0.2910630107,0.0936011225,0.0000000000,0.0000000000,0.0971027091,0.0000000000,0.0444885939,0.0031275288,0.0000000000,0.0415171534,0.0370741300,0.0905813053,0.0633406490,0.0000000000,0.0026301674,0.0000000000,0.0000000000,0.0742877722,0.1126682982,0.0359201096,0.0391939357,0.1919646263,0.2066709697,0.0437007770,0.0720563158,0.0460806638,0.0929679945,0.0218074489,0.0152302012,0.0803970024,0.0772921294,0.0251404028,0.0207223650,0.0000000000,0.0000000000,0.1685292423,0.0309589766,0.0365214869,0.0334587209,0.0178860258,0.0183154121,0.0556991994,0.0452837683,0.0000462767,0.0000000000,0.0000000000,0.0000000000,-0.0562753193,0.1780852377,-0.0101234177,0.0072625545,0.1780918688,0.0013072395
12:21:59:44.590,61,0.5487962961,0.2600762248,0.0296475012,0.0000000000,0.0000000000,0.0883452147,0.0000000000,0.5332896113,0.2598287761,0.0763233081,0.0000000000,0.0000000000,0.0883204713,0.0000000000,0.0444385111,0.0057038916,0.0000000000,0.0414546989,0.0374304652,0.0909068584,0.0640509054,0.0000000000,0.0022696923,0.0000000000,0.0000000000,0.0758801401,0.1190925911,0.0371972248,0.0392606854,0.1921016574,0.2057028264,0.0482003987,0.0781324208,0.0462326594,0.0945582166,0.0224174242,0.0158780161,0.0800084099,0.0775227621,0.0252561998,0.0208457299,0.0000000000,0.0000000000,0.1828158200,0.0556781664,0.0623124652,0.0338476524,0.0189141370,0.0187683553,0.0558688380,0.0457688496,0.0000394212,0.0000000000,0.0000000000,0.0000000000,-0.0460368022,0.1588901579,-0.0073742401,0.0178825278,0.1588971764,0.0028654803
12:21:59:46.590,61,0.2822013497,0.2177159637,0.0000000000,0.0826833248,0.0000000000,0.0821273848,0.0000000000,0.2784764767,0.2165417671,0.1891718060,0.0000000000,0.0000000000,0.0821070373,0.0000000000,0.0441458561,0.0069108452,0.0000000000,0.0392544530,0.0371663384,0.0905820504,0.0638849586,0.0000000000,0.0022242053,0.0000000000,0.0000000000,0.1105364785,0.1237508878,0.0497776195,0.0489249006,0.1807003319,0.1858619153,0.0539976880,0.0808987021,0.0503709242,0.0951219946,0.0264478456,0.0199198853,0.0762313902,0.0756807551,0.0254273508,0.0210903194,0.0000000000,0.0000000000,0.1662002951,0.0383572318,0.0417181551,0.0342461877,0.0195192378,0.0191709101,0.0559622645,0.0462343991,0.0000351758,0.0000000000,0.0000000000,0.0000000000,-0.1145445183,0.1331555694,-0.0153083028,-0.0500619672,0.1331629455,-0.0067031840
12:21:59:48.589,61,0.1052294225,0.0799641386,0.0000000000,0.2128919959,0.0000000000,0.0793518350,0.0000000000,0.1038426310,0.0791158304,0.3180339634,0.0000000000,0.0000000000,0.0793329701,0.0000000000,0.0437808558,0.0074222139,0.0000000000,0.0360651501,0.0356294326,0.0853609815,0.0590961725,0.0000000000,0.0024450668,0.0000000000,0.0000000000,0.1196597591,0.1258752793,0.0656952783,0.0685967803,0.1670205593,0.1763473451,0.0572423972,0.0819794014,0.0568233058,0.0944277123,0.0315483995,0.0237530135,0.0706759393,0.0702622086,0.0257064346,0.0214306004,0.0213897172,0.0207437240,0.1270581037,0.0000000000,0.0000000000,0.0345673598,0.0197727699,0.0193651244,0.0557335019,0.0463261455,0.0000299017,0.0000000000,0.0000000000,0.0000000000,-0.1940461695,0.0492542386,-0.0095051313,-0.1298923343,0.0492626429,-0.0063859406
12:21:59:50.589,61,0.0277946442,0.0000000000,0.0000000000,0.2649042010,0.0504152663,0.0785226896,0.0000000000,0.0275842603,0.0000000000,0.3684680760,0.0000000000,0.0498144850,0.0785070062,0.0000000000,0.0436434634,0.0076117427,0.0000000000,0.0331160128,0.0334438384,0.0820934474,0.0521117821,0.0000000000,0.0024825656,0.0000000000,0.0000000000,0.1236895248,0.1273351312,0.0808298439,0.0839373469,0.1615952998,0.1720182151,0.0606569014,0.0822444335,0.0616495274,0.0930265859,0.0339709558,0.0255035553,0.0668463111,0.0661270246,0.0260773618,0.0218252931,0.0816867501,0.0813406408,0.0994419381,0.0000000000,0.0000000000,0.0346566215,0.0198189560,0.0194119792,0.0553356186,0.0461975001,0.0000155074,0.0000000000,0.0000000000,0.0000000000,-0.2250302583,-0.0222979449,0.0049762549,-0.1617812812,-0.0222889055,0.0035907982
12:21:59:52.589,61,0.0000000000,0.0000000000,0.0000000000,0.3271533549,0.2052900791,0.0910727903,0.0661002323,0.0000000000,0.0000000000,0.4287748933,0.0000000000,0.2023520172,0.0910686105,0.0683926046,0.0437513217,0.0074688075,0.0000000000,0.0314074494,0.0322244465,0.0800810605,0.0487273186,0.0000000000,0.0023230591,0.0000000000,0.0000000000,0.1192019060,0.1287504882,0.0861560628,0.0895506069,0.1590697169,0.1701177508,0.0622700155,0.0813396424,0.0637790114,0.0890170857,0.0352596566,0.0264728051,0.0644666627,0.0633061230,0.0263711866,0.0221175849,0.1149464473,0.1143489480,0.0879529938,0.0000000000,0.0000000000,0.0347587578,0.0197210275,0.0193511806,0.0548210777,0.0458798632,0.0000103415,0.0000000000,0.0000000000,0.0000000000,-0.2608796060,-0.0913933590,0.0236345865,-0.1990346313,-0.0913836807,0.0181171484
12:21:59:54.588,61,0.0000000000,0.0000000000,0.0000000000,0.3675801456,0.2747787833,0.1094950885,0.1503256857,0.0000000000,0.0000000000,0.4677261412,0.0000000000,0.2704902589,0.1094952822,0.1538669914,0.0440650992,0.0072043724,0.0000000000,0.0303803328,0.0314181782,0.0788393989,0.0468357615,0.0000000000,0.0020133234,0.0000000000,0.0000000000,0.1182275042,0.1323959678,0.0879070014,0.0919435844,0.1582302153,0.1716586798,0.0631335974,0.0794093013,0.0649199188,0.0868705437,0.0358108729,0.0268593673,0.0631819814,0.0618395284,0.0265526865,0.0222957898,0.1309163570,0.1303869337,0.0816770047,0.0000000000,0.0000000000,0.0346989073,0.0194980577,0.0191869233,0.0542074442,0.0454116799,0.0000093873,0.0000000000,0.0000000000,0.0000000000,-0.2836747468,-0.1229614168,0.0345758200,-0.2229026854,-0.1229515374,0.0273108426
12:21:59:56.588,61,0.0000000000,0.0000000000,0.0000000000,0.3997390270,0.3123259842,0.1242219210,0.2188188583,0.0000000000,0.0000000000,0.4987580776,0.0000000000,0.3071358502,0.1242233589,0.2229831368,0.0445171781,0.0068741613,0.0000000000,0.0296670664,0.0308326352,0.0780379176,0.0456080921,0.0000000000,0.0016103655,0.0000000000,0.0000000000,0.1177050397,0.1369238198,0.0873258263,0.0923986062,0.1606662124,0.1776312590,0.0637743771,0.0776804462,0.0655778199,0.0855843499,0.0360098556,0.0269590914,0.0623788275,0.0608910657,0.0266928654,0.0224271305,0.1391811520,0.1386357099,0.0784118995,0.0000000000,0.0000000000,0.0346332788,0.0192652941,0.0190224238,0.0536573268,0.0449553616,0.0000088056,0.0000000000,0.0000000000,0.0000000000,-0.3018556237,-0.1404004991,0.0419917516,-0.2418772578,-0.1403905600,0.0338369049
12:21:59:58.588,61,0.0000000000,0.0000000000,0.0000000000,0.4443715811,0.3461176753,0.1401581168,0.2783562839,0.0000000000,0.0000000000,0.5416443348,0.0000000000,0.3399010897,0.1401627213,0.2829669714,0.0448541604,0.0064787320,0.0000000000,0.0290522799,0.0303552542,0.0775091201,0.0449227355,0.0000000000,0.0012374104,0.0000000000,0.0000000000,0.1182250902,0.1476209611,0.0822225362,0.0886694789,0.1624981910,0.1811669469,0.0640953630,0.0741699561,0.0660869256,0.0846026614,0.0360221379,0.0268869717,0.0616554059,0.0600346327,0.0267656557,0.0224869344,0.1433821619,0.1428067386,0.0766152665,0.0000000000,0.0000000000,0.0346574821,0.0190003291,0.0188410375,0.0531619675,0.0444972962,0.0000089251,0.0000000000,0.0000000000,0.0000000000,-0.3271032870,-0.1566807777,0.0507142283,-0.2682846785,-0.1566707194,0.0418486558
12:22:00:00.588,61,0.0000000000,0.0000000000,0.0000000000,0.4756878912,0.3692654371,0.1567212492,0.3206933141,0.0000000000,0.0000000000,0.5714378357,0.0000000000,0.3623191416,0.1567298025,0.3255934119,0.0450697653,0.0059802928,0.0000000000,0.0284583159,0.0298801381,0.0769993439,0.0443324447,0.0000000000,0.0007894696,0.0000000000,0.0000000000,0.1185770035,0.1512074023,0.0786424726,0.0861812457,0.1645623147,0.1848803908,0.0642732382,0.0707233399,0.0663675442,0.0837458000,0.0359317921,0.0267129783,0.0609656610,0.0592169426,0.0267869402,0.0224946011,0.1454294175,0.1448190659,0.0757609829,0.0000000000,0.0000000000,0.0346901007,0.0187502261,0.0186871383,0.0527659543,0.0440940782,0.0000073917,0.0000000000,0.0000000000,0.0000000000,-0.3445363045,-0.1680534631,0.0572396517,-0.2867101133,-0.1680433601,0.0479380377
12:22:00:02.587,61,0.0000000000,0.0000000000,0.0000000000,0.4814267159,0.3821605742,0.1670514196,0.3451646566,0.0000000000,0.0000000000,0.5767430067,0.0000000000,0.3749317825,0.1670597494,0.3500560820,0.0451463610,0.0054337429,0.0000000000,0.0279043894,0.0294598863,0.0765525848,0.0438690744,0.0000000000,0.0003797802,0.0000000000,0.0000000000,0.1191918999,0.1539294720,0.0746292919,0.0826675668,0.1660383791,0.1875261068,0.0642439947,0.0676900670,0.0664886609,0.0828079283,0.0357379168,0.0264474116,0.0601649433,0.0579916239,0.0267314464,0.0224337094,0.1455659717,0.1450087577,0.0754345804,0.0000000000,0.0000000000,0.0347641297,0.0185020156,0.0185365565,0.0523928665,0.0436939038,0.0000063505,0.0000000000,0.0000000000,0.0000000000,-0.3474078476,-0.1740922481,0.0598064922,-0.2898885906,-0.1740820706,0.0502271131
12:22:00:04.587,61,0.0000000000,0.0000000000,0.0000000000,0.5008569360,0.3949707150,0.1774255335,0.3723999858,0.0000000000,0.0000000000,0.5953108668,0.0000000000,0.3872908652,0.1774328351,0.3770205975,0.0451024696,0.0047458559,0.0000000000,0.0273897685,0.0290919002,0.0762318000,0.0435818210,0.0000000000,0.0000398004,0.0000000000,0.0000000000,0.1201537326,0.1560054570,0.0702274293,0.0785521939,0.1670750976,0.1893715113,0.0640800744,0.0643325970,0.0666255057,0.0820356384,0.0355595648,0.0261831246,0.0593726784,0.0567762405,0.0266619362,0.0223572925,0.1428560317,0.1424204856,0.0754264146,0.0000000000,0.0000000000,0.0349700302,0.0182608403,0.0184003748,0.0520910360,0.0433435217,0.0000068607,0.0000000000,0.0000000000,0.0000000000,-0.3582391143,-0.1805647910,0.0639206097,-0.3012803495,-0.1805546135,0.0541153625
