Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
12:24:26:37.941,61,0.0000447771,0.0000000000,0.0000000000,0.0456936918,0.2560943961,0.1177685037,0.4449497461,0.0000477829,0.0000000000,0.1524704993,0.0000000000,0.2551277876,0.1177251637,0.4457812607,0.0425932743,0.0055663954,0.0000000000,0.0267214682,0.0293985233,0.0841232240,0.0481212847,0.0155491354,0.0000000000,0.0000000000,0.0000000000,0.1526785344,0.2025669962,0.0480584465,0.0462871641,0.1907866299,0.1998165548,0.0512442887,0.0508327112,0.0630958676,0.0715838596,0.0242934227,0.0182648506,0.0533004180,0.0516051874,0.0231070891,0.0190182496,0.0000000000,0.0000000000,0.1393234283,0.0393985733,0.0417902060,0.0397334695,0.0142687522,0.0135247353,0.0411497205,0.0344509743,0.0000087276,0.0000000000,0.0000000000,0.0000000000,-0.0925607756,-0.1118010730,0.0103765223,-0.0277385637,-0.1117854416,0.0031133385
12:24:26:39.940,61,0.0000412087,0.0000000000,0.0000000000,0.0533335321,0.2466064543,0.1172792763,0.4322637916,0.0000439750,0.0000000000,0.1602175832,0.0000000000,0.2456010431,0.1172354594,0.4331589639,0.0424611866,0.0058853617,0.0000000000,0.0266719628,0.0293740574,0.0839053467,0.0485114865,0.0158301387,0.0000000000,0.0000000000,0.0000000000,0.1576060355,0.2071807981,0.0484345518,0.0463362150,0.1903290749,0.1985714436,0.0512761027,0.0510223694,0.0636290237,0.0718776956,0.0243667308,0.0184307601,0.0531842560,0.0515882783,0.0232924931,0.0192003027,0.0000000000,0.0000000000,0.1368066818,0.0321235768,0.0341087431,0.0398077890,0.0143040670,0.0134894438,0.0411376804,0.0345664546,0.0000101018,0.0000000000,0.0000000000,0.0000000000,-0.0973081440,-0.1076750085,0.0105013596,-0.0323911086,-0.1076590568,0.0035001053
12:24:26:41.940,61,0.0000379247,0.0000000000,0.0000000000,0.0530563854,0.2399636805,0.1169410348,0.4253069460,0.0000404705,0.0000000000,0.1599587649,0.0000000000,0.2389885932,0.1168960482,0.4262451828,0.0421063937,0.0060643749,0.0000000000,0.0265034884,0.0292511657,0.0835514739,0.0490598828,0.0160320401,0.0000000000,0.0000000000,0.0000000000,0.1593973041,0.2090210170,0.0485842600,0.0462044254,0.1897206455,0.1969844103,0.0511167943,0.0509572029,0.0641411021,0.0720345825,0.0244441722,0.0185939930,0.0528842956,0.0513796322,0.0234457366,0.0193501730,0.0000000000,0.0000000000,0.1348977685,0.0242032669,0.0260222629,0.0400249772,0.0143526075,0.0134707196,0.0412007272,0.0347322747,0.0000104671,0.0000000000,0.0000000000,0.0000000000,-0.0971807912,-0.1047746167,0.0102030719,-0.0322327502,-0.1047585160,0.0033884621
12:24:26:43.940,61,0.0000349024,0.0000000000,0.0000000000,0.0530900620,0.2369668633,0.1166549399,0.4200618863,0.0000372454,0.0000000000,0.1599773169,0.0000000000,0.2360040843,0.1166082621,0.4210144877,0.0417793691,0.0061640465,0.0000000000,0.0262974314,0.0290697105,0.0831443146,0.0495146848,0.0161703937,0.0000000000,0.0000000000,0.0000000000,0.1607560217,0.2103576660,0.0488115177,0.0461814068,0.1891186982,0.1959680021,0.0509933420,0.0508138388,0.0647657886,0.0722466633,0.0245390534,0.0187612474,0.0525659323,0.0511399359,0.0236383360,0.0195317306,0.0000000000,0.0000000000,0.1322687119,0.0178603604,0.0195867307,0.0401605330,0.0143873245,0.0134501271,0.0412790626,0.0348967388,0.0000106299,0.0000000000,0.0000000000,0.0000000000,-0.0972052664,-0.1034663841,0.0100772921,-0.0322576091,-0.1034502983,0.0033484218
12:24:26:45.940,61,0.0000321210,0.0000000000,0.0000000000,0.0467462949,0.2376687378,0.1165130585,0.4166682661,0.0000342772,0.0000000000,0.1536462754,0.0000000000,0.2367627770,0.1164640039,0.4175753593,0.0414889641,0.0062395036,0.0000000000,0.0261424296,0.0289404262,0.0827273279,0.0499672443,0.0163505413,0.0000000000,0.0000000000,0.0000000000,0.1616342068,0.2112794369,0.0489892699,0.0461078733,0.1886931062,0.1952398270,0.0509005748,0.0506776944,0.0653406680,0.0724152401,0.0246041436,0.0189065691,0.0522533618,0.0509053208,0.0237809867,0.0196695570,0.0000000000,0.0000000000,0.1309947968,0.0145859793,0.0162692852,0.0403248854,0.0144067723,0.0134113366,0.0413141698,0.0350235328,0.0000139984,0.0000000000,0.0000000000,0.0000000000,-0.0933553129,-0.1037606895,0.0097071053,-0.0284022391,-0.1037445441,0.0029567881
12:24:26:47.939,61,0.0000295612,0.0000000000,0.0000000000,0.0519696660,0.2361833006,0.1165500060,0.4140075147,0.0000315456,0.0000000000,0.1587702930,0.0000000000,0.2352355421,0.1164987236,0.4149231315,0.0411905721,0.0062550176,0.0000000000,0.0259439703,0.0287813991,0.0823737830,0.0504042059,0.0165688694,0.0000000000,0.0000000000,0.0000000000,0.1622272134,0.2118372619,0.0491682626,0.0460902192,0.1881891340,0.1945104897,0.0508675911,0.0505273566,0.0659734979,0.0725691989,0.0247277431,0.0190831423,0.0518929474,0.0506024063,0.0239306539,0.0198094100,0.0000000000,0.0000000000,0.1301259845,0.0123518631,0.0140095465,0.0405370928,0.0144518856,0.0134058958,0.0414039344,0.0351802111,0.0000146759,0.0000000000,0.0000000000,0.0000000000,-0.0964752287,-0.1031221002,0.0099683339,-0.0315779820,-0.1031059995,0.0032669113
12:24:26:49.939,61,0.0000272054,0.0000000000,0.0000000000,0.0496540852,0.2341205925,0.1164081544,0.4125724137,0.0000290317,0.0000000000,0.1565050036,0.0000000000,0.2332020700,0.1163543463,0.4134785235,0.0408999734,0.0062838951,0.0000000000,0.0257661901,0.0286161881,0.0820241198,0.0507813804,0.0166301392,0.0000000000,0.0000000000,0.0000000000,0.1622246802,0.2117841989,0.0493464768,0.0460801683,0.1877971888,0.1939715445,0.0507388711,0.0503431857,0.0665168986,0.0726965144,0.0248447638,0.0192539301,0.0516266488,0.0503952429,0.0240895506,0.0199632663,0.0000000000,0.0000000000,0.1294236332,0.0107261557,0.0123685747,0.0407176092,0.0144917360,0.0134000061,0.0415024050,0.0353480428,0.0000151247,0.0000000000,0.0000000000,0.0000000000,-0.0951074809,-0.1022171453,0.0097406069,-0.0301737804,-0.1022010595,0.0030940948
12:24:26:51.939,61,0.0000250373,0.0000000000,0.0000000000,0.0451020449,0.2348899394,0.1159875393,0.4110433757,0.0000267181,0.0000000000,0.1519373208,0.0000000000,0.2340110242,0.1159314662,0.4119285643,0.0407989584,0.0063832444,0.0000000000,0.0257406440,0.0285859797,0.0818561912,0.0510114282,0.0167478509,0.0000000000,0.0000000000,0.0000000000,0.1622289270,0.2118680179,0.0495305620,0.0460718609,0.1875508428,0.1935864687,0.0507122390,0.0503033437,0.0669910312,0.0728750750,0.0249245595,0.0193905048,0.0515173040,0.0503497683,0.0242273174,0.0200960096,0.0000000000,0.0000000000,0.1290128380,0.0100823957,0.0117278490,0.0408304632,0.0145095773,0.0133715989,0.0415521972,0.0354692079,0.0000157432,0.0000000000,0.0000000000,0.0000000000,-0.0923284590,-0.1025448591,0.0094873561,-0.0274066646,-0.1025287136,0.0028194971
12:24:26:53.939,61,0.0000230421,0.0000000000,0.0000000000,0.0414670557,0.2333318442,0.1153630465,0.4100191891,0.0000245889,0.0000000000,0.1483522505,0.0000000000,0.2324917167,0.1153080016,0.4109021425,0.0407392792,0.0066025145,0.0000000000,0.0257625096,0.0286012832,0.0818228498,0.0512708761,0.0169640705,0.0000000000,0.0000000000,0.0000000000,0.1621536762,0.2119117677,0.0496268347,0.0459704585,0.1874817908,0.1933256835,0.0506399870,0.0502834283,0.0673757195,0.0730706304,0.0249567162,0.0194875021,0.0515213758,0.0504203513,0.0243510809,0.0202147737,0.0000000000,0.0000000000,0.1288503408,0.0100720786,0.0117350351,0.0409061275,0.0145286033,0.0133420061,0.0415877439,0.0355851613,0.0000151654,0.0000000000,0.0000000000,0.0000000000,-0.0901560634,-0.1018587574,0.0092023378,-0.0251995884,-0.1018426642,0.0025750243
12:24:26:55.938,61,0.0000212058,0.0000000000,0.0000000000,0.0685410202,0.2332963198,0.1149149910,0.4097182751,0.0000226293,0.0000000000,0.1751896739,0.0000000000,0.2322097719,0.1148611009,0.4106155634,0.0406651720,0.0067350012,0.0000000000,0.0258480478,0.0286599789,0.0819032192,0.0515230410,0.0171982050,0.0000000000,0.0000000000,0.0000000000,0.1580932140,0.2100844979,0.0496151783,0.0458431691,0.1875322312,0.1932997257,0.0504677854,0.0502452515,0.0675543621,0.0732347742,0.0249363855,0.0195117965,0.0516679920,0.0506030582,0.0244598500,0.0203076527,0.0000000000,0.0000000000,0.1288815737,0.0103907771,0.0120705906,0.0409064293,0.0145526528,0.0133345779,0.0416782871,0.0357150920,0.0000164657,0.0000000000,0.0000000000,0.0000000000,-0.1064663529,-0.1018995941,0.0108656026,-0.0416524671,-0.1018833891,0.0042571821
12:24:26:57.938,61,0.0000195159,0.0000000000,0.0000000000,0.1021605283,0.2327384353,0.1144401953,0.4092288613,0.0000208259,0.0000000000,0.2082407922,0.0000000000,0.2313543558,0.1143876314,0.4101460576,0.0406364314,0.0068517006,0.0000000000,0.0259688664,0.0287529416,0.0820177719,0.0516720004,0.0174197685,0.0000000000,0.0000000000,0.0000000000,0.1568599343,0.2094391137,0.0496094599,0.0457714386,0.1876829565,0.1934318841,0.0504080765,0.0502412431,0.0677114874,0.0734082386,0.0249217413,0.0195223484,0.0518265888,0.0507802628,0.0245275386,0.0203618854,0.0000000000,0.0000000000,0.1288451701,0.0106957033,0.0123840589,0.0408709645,0.0145492721,0.0133138346,0.0417102166,0.0357699133,0.0000169842,0.0000000000,0.0000000000,0.0000000000,-0.1265559793,-0.1017640457,0.0128883058,-0.0620843954,-0.1017480120,0.0063346969
12:24:26:59.938,61,0.0000179606,0.0000000000,0.0000000000,0.1395361125,0.2357939780,0.1140364781,0.4088565707,0.0000191663,0.0000000000,0.2448968589,0.0000000000,0.2340585738,0.1139856949,0.4098039269,0.0405406356,0.0068802396,0.0000000000,0.0260218251,0.0287786741,0.0820685476,0.0517048463,0.0175119285,0.0000000000,0.0000000000,0.0000000000,0.1527222693,0.2069794834,0.0495780632,0.0457094647,0.1876895130,0.1935187429,0.0502110943,0.0501691028,0.0677472353,0.0734506026,0.0248897281,0.0194999576,0.0519460738,0.0509040505,0.0245764237,0.0203941390,0.0000000000,0.0000000000,0.1289202273,0.0114302933,0.0131419394,0.0407643691,0.0145418011,0.0133015327,0.0417601988,0.0358250886,0.0000146813,0.0000000000,0.0000000000,0.0000000000,-0.1488136798,-0.1032727212,0.0153651927,-0.0847859457,-0.1032567620,0.0087752221
12:24:27:01.937,61,0.0000165293,0.0000000000,0.0000000000,0.1365067214,0.2353948206,0.1135038882,0.4087142646,0.0000176389,0.0000000000,0.2419922203,0.0000000000,0.2336878330,0.1134548858,0.4096884131,0.0405605547,0.0069440748,0.0000000000,0.0261256024,0.0288630947,0.0821390226,0.0516418144,0.0175245833,0.0000000000,0.0000000000,0.0000000000,0.1510444880,0.2055820823,0.0496709347,0.0457680821,0.1877479255,0.1936678886,0.0501000844,0.0502108447,0.0677632093,0.0734344199,0.0248562656,0.0194793083,0.0521213301,0.0510875136,0.0246242881,0.0204310473,0.0000000000,0.0000000000,0.1290260255,0.0120781008,0.0138046145,0.0406030305,0.0145355780,0.0132904742,0.0418167412,0.0358906798,0.0000128056,0.0000000000,0.0000000000,0.0000000000,-0.1470512599,-0.1030819565,0.0151563250,-0.0829467624,-0.1030659676,0.0085693439
12:24:27:03.937,61,0.0000152120,0.0000000000,0.0000000000,0.1511666924,0.2398216128,0.1131906286,0.4097355902,0.0000162332,0.0000000000,0.2562148273,0.0000000000,0.2379536927,0.1131430343,0.4107968211,0.0405483395,0.0069685192,0.0000000000,0.0262192450,0.0289329495,0.0822334141,0.0515808351,0.0177141018,0.0000000000,0.0000000000,0.0000000000,0.1487229317,0.2040604651,0.0496741273,0.0457661003,0.1877663136,0.1937986612,0.0499441847,0.0501567945,0.0677422807,0.0733822733,0.0248134751,0.0194402877,0.0522889309,0.0512468889,0.0246488098,0.0204383973,0.0000000000,0.0000000000,0.1291425079,0.0129545033,0.0147139337,0.0404730588,0.0145200342,0.0132722259,0.0418448932,0.0359030217,0.0000089696,0.0000000000,0.0000000000,0.0000000000,-0.1556630135,-0.1051023006,0.0163533557,-0.0918359458,-0.1050863788,0.0096724769
12:24:27:05.937,61,0.0000139998,0.0000000000,0.0000000000,0.1476466209,0.2352735251,0.1127977371,0.4103967547,0.0000149396,0.0000000000,0.2528779209,0.0000000000,0.2334698141,0.1127517372,0.4114979804,0.0406344086,0.0070770136,0.0000000000,0.0263739452,0.0290637035,0.0824110731,0.0515098237,0.0177978668,0.0000000000,0.0000000000,0.0000000000,0.1474642307,0.2025343329,0.0498431697,0.0459245630,0.1877903640,0.1939324439,0.0499413460,0.0503100082,0.0676910058,0.0733409896,0.0247888211,0.0194189213,0.0525802448,0.0515391082,0.0246695615,0.0204514451,0.0000000000,0.0000000000,0.1294089854,0.0142904054,0.0160008706,0.0403170958,0.0145125473,0.0132631361,0.0418465398,0.0359065868,0.0000104802,0.0000000000,0.0000000000,0.0000000000,-0.1536671370,-0.1030894220,0.0158339962,-0.0897160769,-0.1030734554,0.0092675239
12:24:27:07.937,61,0.0000128841,0.0000000000,0.0000000000,0.1634138376,0.2404114604,0.1126051098,0.4126471281,0.0000137490,0.0000000000,0.2683790028,0.0000000000,0.2384252399,0.1125607416,0.4138049185,0.0405674800,0.0070480569,0.0000000000,0.0263876058,0.0290705711,0.0824684873,0.0514144599,0.0177346729,0.0000000000,0.0000000000,0.0000000000,0.1461831331,0.2009306103,0.0499324128,0.0460408963,0.1876176745,0.1939832568,0.0497795641,0.0503006093,0.0676095635,0.0731280223,0.0247605611,0.0193785988,0.0526693091,0.0516293272,0.0246841051,0.0204578061,0.0000000000,0.0000000000,0.1296064407,0.0154645108,0.0171970129,0.0402140282,0.0145110339,0.0132712154,0.0418952256,0.0359416120,0.0000130955,0.0000000000,0.0000000000,0.0000000000,-0.1630491167,-0.1054361463,0.0171772148,-0.0992733166,-0.1054202616,0.0104867294
12:24:27:09.936,61,0.0000118573,0.0000000000,0.0000000000,0.1552376300,0.2329867780,0.1122112051,0.4133270979,0.0000126533,0.0000000000,0.2605704069,0.0000000000,0.2311292440,0.1121684909,0.4145190120,0.0406188108,0.0070538004,0.0000000000,0.0264891945,0.0291657262,0.0826170743,0.0513602011,0.0175317489,0.0000000000,0.0000000000,0.0000000000,0.1458227634,0.2003710866,0.0500938632,0.0462121144,0.1874946207,0.1940352023,0.0497642532,0.0504218414,0.0676022545,0.0730464831,0.0247723311,0.0193851329,0.0528336540,0.0517989136,0.0247286316,0.0204981212,0.0000000000,0.0000000000,0.1298157126,0.0165526047,0.0183189437,0.0401641466,0.0145060010,0.0132742357,0.0419237800,0.0359709971,0.0000137210,0.0000000000,0.0000000000,0.0000000000,-0.1583577991,-0.1021314412,0.0161606241,-0.0943382308,-0.1021152958,0.0096523678
12:24:27:11.936,61,0.0000109124,0.0000000000,0.0000000000,0.1658486426,0.2485855669,0.1124735028,0.4144114256,0.0000116449,0.0000000000,0.2706207037,0.0000000000,0.2465121895,0.1124323905,0.4155901968,0.0405723825,0.0070346873,0.0000000000,0.0265461281,0.0291992892,0.0826702714,0.0512360930,0.0175413135,0.0000000000,0.0000000000,0.0000000000,0.1453572512,0.1996010840,0.0501431786,0.0463148281,0.1875649393,0.1942439526,0.0496961698,0.0504415631,0.0674583465,0.0728424639,0.0247457754,0.0193547290,0.0529162958,0.0518684611,0.0247107148,0.0204852764,0.0000000000,0.0000000000,0.1300959736,0.0175774172,0.0193704627,0.0400645919,0.0145189622,0.0132959206,0.0419498272,0.0359917879,0.0000169395,0.0000000000,0.0000000000,0.0000000000,-0.1643487066,-0.1090362072,0.0179085173,-0.1007137746,-0.1090205386,0.0110045066
12:24:27:13.936,61,0.0000100428,0.0000000000,0.0000000000,0.1486554742,0.2443858087,0.1125700399,0.4151271880,0.0000107169,0.0000000000,0.2538491189,0.0000000000,0.2425028682,0.1125304401,0.4163000286,0.0406961627,0.0071048317,0.0000000000,0.0266710315,0.0293055885,0.0827987418,0.0511940904,0.0176307708,0.0000000000,0.0000000000,0.0000000000,0.1455520689,0.1994932890,0.0502639711,0.0464295372,0.1877380610,0.1944179982,0.0497911088,0.0505874678,0.0673571602,0.0726216510,0.0246911645,0.0193230435,0.0530318059,0.0519849882,0.0246966537,0.0204806756,0.0000000000,0.0000000000,0.1303606182,0.0185624547,0.0203894097,0.0399687290,0.0145175830,0.0132919122,0.0419297032,0.0359926671,0.0000156811,0.0000000000,0.0000000000,0.0000000000,-0.1541933864,-0.1070871428,0.0165084321,-0.0902912691,-0.1070712507,0.0096912272
12:24:27:15.936,61,0.0000092424,0.0000000000,0.0000000000,0.2836104333,0.3153263628,0.1273270696,0.4167703092,0.0000098629,0.0000000000,0.3856649697,0.0000000000,0.3113580048,0.1273147613,0.4184666276,0.0406662486,0.0067327116,0.0000000000,0.0265602600,0.0291951988,0.0827607512,0.0510265715,0.0172588248,0.0000000000,0.0000000000,0.0000000000,0.1455132812,0.1991646290,0.0501875691,0.0465649106,0.1874907166,0.1946191937,0.0498563088,0.0506183319,0.0670042560,0.0721170232,0.0247063823,0.0192799661,0.0528174788,0.0517315194,0.0245913975,0.0203908514,0.0000000000,0.0000000000,0.1308747232,0.0195642747,0.0214203931,0.0400709957,0.0145458588,0.0133703751,0.0420099758,0.0360255167,0.0000147450,0.0000000000,0.0000000000,0.0000000000,-0.2333781123,-0.1396655887,0.0325000361,-0.1715941876,-0.1396511346,0.0239975303
12:24:27:17.935,61,0.0000085059,0.0000000000,0.0000000000,0.3525209427,0.3578778803,0.1432062089,0.4194358885,0.0000090769,0.0000000000,0.4521999955,0.0000000000,0.3525667191,0.1432037503,0.4220634997,0.0405720994,0.0061844634,0.0000000000,0.0263779946,0.0290256031,0.0826883316,0.0508017875,0.0166936722,0.0000000000,0.0000000000,0.0000000000,0.1452190131,0.1986256540,0.0500519238,0.0467301421,0.1870160401,0.1947686225,0.0499115884,0.0506074317,0.0665672421,0.0715339929,0.0247333068,0.0192115195,0.0524984077,0.0513549186,0.0244290121,0.0202434491,0.0000000000,0.0000000000,0.1314010620,0.0207080171,0.0225856379,0.0401860476,0.0145747755,0.0134704970,0.0421189107,0.0360362604,0.0000135810,0.0000000000,0.0000000000,0.0000000000,-0.2728870809,-0.1597972810,0.0434104837,-0.2126821876,-0.1597837806,0.0340044238
12:24:27:19.935,61,0.0000078280,0.0000000000,0.0000000000,0.3563071489,0.3722677231,0.1538339704,0.4339691103,0.0000083535,0.0000000000,0.4559600353,0.0000000000,0.3666959405,0.1538350880,0.4379147589,0.0405332707,0.0056724427,0.0000000000,0.0262167938,0.0288857259,0.0827190280,0.0506631881,0.0162483044,0.0000000000,0.0000000000,0.0000000000,0.1448972821,0.1981259733,0.0498306267,0.0468019657,0.1867194772,0.1950532943,0.0500125811,0.0505567454,0.0661840439,0.0710645244,0.0247797947,0.0191580765,0.0522263795,0.0510109141,0.0242837593,0.0201060250,0.0000000000,0.0000000000,0.1324331164,0.0226046909,0.0247413684,0.0403873064,0.0145996036,0.0135615785,0.0422138311,0.0360273756,0.0000102596,0.0000000000,0.0000000000,0.0000000000,-0.2748794854,-0.1662994176,0.0455280915,-0.2147454619,-0.1662862748,0.0357504226
12:24:27:21.935,61,0.0000072042,0.0000000000,0.0000000000,0.3709063530,0.3743839860,0.1602947712,0.4401389956,0.0000076878,0.0000000000,0.4699920118,0.0000000000,0.3686083853,0.1602969915,0.4445296228,0.0405103378,0.0051835221,0.0000000000,0.0260356367,0.0287154280,0.0827015042,0.0504277721,0.0157900732,0.0000000000,0.0000000000,0.0000000000,0.1385889500,0.1900618374,0.0497233793,0.0470173992,0.1863133013,0.1952669322,0.0500998758,0.0505383126,0.0657814071,0.0705849826,0.0248242412,0.0190961137,0.0520418175,0.0507469252,0.0241344068,0.0199645255,0.0000000000,0.0000000000,0.1332113892,0.0244933218,0.0268502049,0.0404678062,0.0146261938,0.0136586288,0.0423055254,0.0360057354,0.0000086166,0.0000000000,0.0000000000,0.0000000000,-0.2832932472,-0.1675747037,0.0472485721,-0.2235058397,-0.1675616354,0.0374739617
12:24:27:23.934,61,0.0000066301,0.0000000000,0.0000000000,0.3543852568,0.3743096888,0.1635222882,0.4457699060,0.0000070752,0.0000000000,0.4539786875,0.0000000000,0.3687395155,0.1635251790,0.4502955675,0.0404891260,0.0047220914,0.0000000000,0.0258636326,0.0285494942,0.0826679990,0.0501978099,0.0153734218,0.0000000000,0.0000000000,0.0000000000,0.1364494264,0.1875096709,0.0495105535,0.0470921025,0.1860162914,0.1955398619,0.0501367599,0.0504828170,0.0653170422,0.0701370165,0.0248556621,0.0190358367,0.0518641770,0.0504947864,0.0239762720,0.0198193640,0.0000000000,0.0000000000,0.1340125650,0.0269523077,0.0295513570,0.0406017117,0.0146352174,0.0137310261,0.0423321202,0.0359437466,0.0000066365,0.0000000000,0.0000000000,0.0000000000,-0.2736452818,-0.1671682298,0.0455700308,-0.2135558724,-0.1671551466,0.0357446857
12:24:27:25.934,61,0.0000061017,0.0000000000,0.0000000000,0.3609341383,0.3734955192,0.1653678715,0.4495050013,0.0000065113,0.0000000000,0.4603685737,0.0000000000,0.3678535223,0.1653709710,0.4541801810,0.0404458642,0.0042840932,0.0000000000,0.0257195625,0.0284184478,0.0827260166,0.0501172431,0.0150021892,0.0000000000,0.0000000000,0.0000000000,0.1354700029,0.1864123344,0.0492470637,0.0470878184,0.1857462674,0.1958050728,0.0501428433,0.0503888614,0.0649306998,0.0697123334,0.0248353314,0.0189333856,0.0516781993,0.0502392612,0.0238313042,0.0196774621,0.0000000000,0.0000000000,0.1346596032,0.0293456800,0.0322027430,0.0407167338,0.0146263493,0.0137808500,0.0423598886,0.0358712561,0.0000072567,0.0000000000,0.0000000000,0.0000000000,-0.2775120437,-0.1669504344,0.0461353436,-0.2175134569,-0.1669373065,0.0363478698
12:24:27:27.934,61,0.0000056155,0.0000000000,0.0000000000,0.3837545216,0.3633649945,0.1664539427,0.4528351128,0.0000059924,0.0000000000,0.4823561609,0.0000000000,0.3576076925,0.1664566994,0.4573746324,0.0404006317,0.0037477354,0.0000000000,0.0254955739,0.0282142758,0.0827501714,0.0499701314,0.0141124809,0.0000000000,0.0000000000,0.0000000000,0.1347988248,0.1856024563,0.0490180627,0.0471954234,0.1853386164,0.1961442530,0.0502138250,0.0502016433,0.0646976680,0.0692898259,0.0248786490,0.0188649427,0.0513697863,0.0498745404,0.0237217247,0.0195746813,0.0000000000,0.0000000000,0.1351296902,0.0312647745,0.0341554359,0.0409404039,0.0146343438,0.0138698854,0.0424789526,0.0358722284,0.0000078137,0.0000000000,0.0000000000,0.0000000000,-0.2909696400,-0.1629422605,0.0471282899,-0.2314280570,-0.1629288793,0.0376870073
12:24:27:29.934,61,0.0000051680,0.0000000000,0.0000000000,0.3836141527,0.3530167043,0.1669071764,0.4543128312,0.0000055149,0.0000000000,0.4822695255,0.0000000000,0.3474175930,0.1669095755,0.4588437378,0.0404377244,0.0033804993,0.0000000000,0.0253883172,0.0280982796,0.0827966183,0.0497334115,0.0135481842,0.0000000000,0.0000000000,0.0000000000,0.1343345940,0.1851483583,0.0488864295,0.0473576635,0.1850130856,0.1964739561,0.0502857864,0.0501660556,0.0644163117,0.0690390989,0.0248963684,0.0187841281,0.0512889177,0.0497343242,0.0236273166,0.0194785446,0.0000000000,0.0000000000,0.1352731586,0.0323396698,0.0352642089,0.0409688205,0.0146204466,0.0139239077,0.0425345711,0.0358164422,0.0000088637,0.0000000000,0.0000000000,0.0000000000,-0.2911238968,-0.1583032906,0.0457890034,-0.2315111309,-0.1582898200,0.0366094187
12:24:27:31.933,61,0.0000047561,0.0000000000,0.0000000000,0.3757034838,0.3581166565,0.1672928631,0.4556359053,0.0000050754,0.0000000000,0.4743892252,0.0000000000,0.3525451422,0.1672948748,0.4601168633,0.0404188633,0.0030921837,0.0000000000,0.0252267290,0.0279491525,0.0827134550,0.0494457968,0.0130709084,0.0000000000,0.0000000000,0.0000000000,0.1339383423,0.1848737597,0.0487393290,0.0474731252,0.1845763773,0.1966730952,0.0503142811,0.0500865467,0.0641459301,0.0688200146,0.0249054525,0.0187002178,0.0511578098,0.0495594330,0.0235193614,0.0193724763,0.0000000000,0.0000000000,0.1354925036,0.0337628722,0.0367580764,0.0409428589,0.0146049643,0.0139682647,0.0425422117,0.0357296839,0.0000096590,0.0000000000,0.0000000000,0.0000000000,-0.2862687707,-0.1604079008,0.0456559323,-0.2266588509,-0.1603945047,0.0363406539
12:24:27:33.933,61,0.0000043771,0.0000000000,0.0000000000,0.3713166416,0.3633269966,0.1676736772,0.4591516554,0.0000046709,0.0000000000,0.4701596797,0.0000000000,0.3577270806,0.1676752865,0.4634474516,0.0403200909,0.0027149078,0.0000000000,0.0250171404,0.0277610272,0.0826123878,0.0491917208,0.0125621259,0.0000000000,0.0000000000,0.0000000000,0.1337031424,0.1846281439,0.0485504083,0.0475299396,0.1842070818,0.1968709677,0.0503015295,0.0498668328,0.0639637858,0.0685252771,0.0249282606,0.0186385624,0.0508936420,0.0492561497,0.0234135538,0.0192739051,0.0000000000,0.0000000000,0.1360161602,0.0372238494,0.0401894078,0.0410099179,0.0146013256,0.0140235499,0.0425841026,0.0356897600,0.0000088842,0.0000000000,0.0000000000,0.0000000000,-0.2836153209,-0.1626397371,0.0458845645,-0.2239312530,-0.1626266092,0.0364192501
12:24:27:35.933,61,0.0000040283,0.0000000000,0.0000000000,0.3727394044,0.3648539782,0.1679987758,0.4619734287,0.0000042987,0.0000000000,0.4716174603,0.0000000000,0.3592092097,0.1680001318,0.4663054645,0.0402534753,0.0024135564,0.0000000000,0.0248469077,0.0275898501,0.0824745819,0.0489230119,0.0123071149,0.0000000000,0.0000000000,0.0000000000,0.1331967860,0.1842483282,0.0484309010,0.0476118103,0.1840898246,0.1972248107,0.0502682291,0.0496963710,0.0637525395,0.0682758987,0.0249285102,0.0185644440,0.0507208854,0.0490366109,0.0233313702,0.0191862844,0.0000000000,0.0000000000,0.1365626454,0.0391242020,0.0421420000,0.0409900285,0.0146041438,0.0140727824,0.0426305421,0.0356484130,0.0000097450,0.0000000000,0.0000000000,0.0000000000,-0.2844641805,-0.1633549184,0.0462236851,-0.2247644961,-0.1633416861,0.0367158204
