Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:56:15:58.253,61,0.9577277899,0.5053939223,0.0312730670,0.0000000000,0.0000000000,0.4437884688,0.0000000000,0.9577280879,0.5050705671,0.0684599280,0.0000000000,0.0000000000,0.4439797699,0.0000000000,0.0311078820,0.0365665480,0.0000000000,0.0049394793,0.0082174288,0.2124189287,0.2486094236,0.0000000000,0.0369379744,0.4405759573,0.4174993336,0.0000000000,0.0000000000,0.5043134689,0.5353417993,0.1257809252,0.1422113627,0.2694921792,0.0173856821,0.8712930679,0.2864368558,0.5899397135,0.5777010918,0.0313752815,0.0321618207,0.4600514472,0.4582377970,0.9727650881,0.9727619290,0.0109231817,0.0000000000,0.0000000000,0.0382031910,0.8809082508,0.8943912387,0.9317532182,0.9302307367,0.0001281024,0.0000000000,0.0000000000,0.0000000000,-0.0398440287,0.3087832630,-0.0127056586,0.0182003267,0.3087804317,0.0058052158
16:56:16:00.252,61,0.9577945471,0.5069348216,0.0305578727,0.0000000000,0.0000000000,0.4458561242,0.0000000000,0.9577947855,0.5065987706,0.0691289306,0.0000000000,0.0000000000,0.4460392594,0.0000000000,0.0309313629,0.0368270539,0.0000000000,0.0047574420,0.0080604190,0.2133149505,0.2486386001,0.0000000000,0.0368389525,0.4373245537,0.4175564349,0.0000000000,0.0000000000,0.5036116242,0.5347003341,0.1255967617,0.1420474946,0.2688561380,0.0171796959,0.8712418675,0.2868813276,0.5897013545,0.5774858594,0.0312799215,0.0320742056,0.4607288241,0.4587301910,0.9729591012,0.9729561806,0.0108160321,0.0000000000,0.0000000000,0.0384522863,0.8811324835,0.8944785595,0.9320763946,0.9305228591,0.0001465023,0.0000000000,0.0000000000,0.0000000000,-0.0402213745,0.3097224236,-0.0128675252,0.0177787561,0.3097194433,0.0056891642
16:56:16:02.252,61,0.9576339722,0.5061743259,0.0293132849,0.0000000000,0.0000000000,0.4472429156,0.0000000000,0.9576342702,0.5058175921,0.0703001395,0.0000000000,0.0000000000,0.4474196434,0.0000000000,0.0308124442,0.0370477922,0.0000000000,0.0045848186,0.0079041487,0.2137195170,0.2479479462,0.0000000000,0.0366806462,0.4314908981,0.4168332517,0.0000000000,0.0000000000,0.5036289096,0.5350719690,0.1253601611,0.1418685913,0.2690856457,0.0169996824,0.8711594939,0.2870681286,0.5894865990,0.5773050785,0.0310999565,0.0318945237,0.4610176682,0.4589572847,0.9731395245,0.9731368423,0.0107030431,0.0000000000,0.0000000000,0.0387119725,0.8810224533,0.8942796588,0.9321427345,0.9305628538,0.0001903358,0.0000000000,0.0000000000,0.0000000000,-0.0409090258,0.3092537224,-0.0130662424,0.0170571879,0.3092508018,0.0054494818
16:56:16:04.252,61,0.9574568272,0.5051123500,0.0299000740,0.0000000000,0.0000000000,0.4484255016,0.0000000000,0.9574574232,0.5047665238,0.0697109029,0.0000000000,0.0000000000,0.4485900998,0.0000000000,0.0306911916,0.0373217538,0.0000000000,0.0044213636,0.0077532041,0.2138015628,0.2473123968,0.0000000000,0.0362525396,0.4245275557,0.4153249860,0.0000000000,0.0000000000,0.5038836598,0.5367788672,0.1251867712,0.1416978985,0.2713044882,0.0167933349,0.8713228703,0.2874560952,0.5895768404,0.5775959492,0.0308708716,0.0316576436,0.4612379372,0.4593676031,0.9733597040,0.9733573198,0.0105616516,0.0000000000,0.0000000000,0.0389643386,0.8808242679,0.8940718174,0.9321809411,0.9306170940,0.0002568829,0.0000000000,0.0000000000,0.0000000000,-0.0405744649,0.3086067438,-0.0129305460,0.0174022354,0.3086038828,0.0055473009
16:56:16:06.252,61,0.9533792138,0.5062481165,0.0312797800,0.0000000000,0.0000000000,0.4485285282,0.0000000000,0.9533813596,0.5059251189,0.0684006438,0.0000000000,0.0000000000,0.4486837089,0.0000000000,0.0305589233,0.0378147028,0.0000000000,0.0042571365,0.0075844415,0.2116073519,0.2473553717,0.0000000000,0.0350421295,0.4093512595,0.3981967270,0.0000000000,0.0000000000,0.5038703680,0.5371794105,0.1250766665,0.1414635479,0.2720603645,0.0165886357,0.8713685274,0.2880686820,0.5895976424,0.5778321624,0.0306344833,0.0314146392,0.4611043036,0.4594121575,0.9735028744,0.9735007882,0.0104132164,0.0000000000,0.0000000000,0.0392632261,0.8757590055,0.8883813024,0.9314830899,0.9298095703,0.0002732785,0.0000000000,0.0000000000,0.0000000000,-0.0398029014,0.3093051910,-0.0127154337,0.0182012059,0.3093023300,0.0058159609
16:56:16:08.251,61,0.9519507289,0.5041670799,0.0314723030,0.0000000000,0.0000000000,0.4487011433,0.0000000000,0.9519532323,0.5038468242,0.0683383942,0.0000000000,0.0000000000,0.4488476813,0.0000000000,0.0304955840,0.0382926017,0.0000000000,0.0041097384,0.0074333842,0.2103456557,0.2470009327,0.0000000000,0.0343198217,0.4045619369,0.3933558762,0.0000000000,0.0000000000,0.5041719079,0.5376988053,0.1251854599,0.1415029913,0.2728890181,0.0164518114,0.8711466193,0.2886346579,0.5893695354,0.5777789354,0.0304767266,0.0312533788,0.4607923627,0.4592030942,0.9736571312,0.9736551642,0.0102589522,0.0000000000,0.0000000000,0.0395141430,0.8740142584,0.8864240646,0.9309305549,0.9292057157,0.0002642767,0.0000000000,0.0000000000,0.0000000000,-0.0397827737,0.3080342710,-0.0126533294,0.0183206499,0.3080315292,0.0058284765
16:56:16:10.251,61,0.9509672523,0.5048379898,0.0315407366,0.0000000000,0.0000000000,0.4475339353,0.0000000000,0.9509702325,0.5045177341,0.0683629885,0.0000000000,0.0000000000,0.4476685226,0.0000000000,0.0303974710,0.0385950617,0.0000000000,0.0039754282,0.0073041427,0.2095904648,0.2470919192,0.0000000000,0.0338990465,0.4014335871,0.3905835152,0.0000000000,0.0000000000,0.5038226843,0.5377206802,0.1252622008,0.1415768415,0.2733021379,0.0163474977,0.8708319068,0.2891219258,0.5889530778,0.5775924921,0.0303405337,0.0311100632,0.4591329396,0.4586705863,0.9736900926,0.9736882448,0.0101426523,0.0000000000,0.0000000000,0.0398464687,0.8719612956,0.8850375414,0.9301006794,0.9285047650,0.0002202769,0.0000000000,0.0000000000,0.0000000000,-0.0397918969,0.3084445298,-0.0126742041,0.0183580928,0.3084416389,0.0058486788
16:56:16:12.251,61,0.9498824477,0.5102578402,0.0356478021,0.0000000000,0.0000000000,0.4427380264,0.0000000000,0.9498878717,0.5100045204,0.0645715073,0.0000000000,0.0000000000,0.4428624511,0.0000000000,0.0302404650,0.0388706774,0.0000000000,0.0038390914,0.0071593733,0.2089277506,0.2482803911,0.0000000000,0.0337522738,0.3931609392,0.3870320320,0.0000000000,0.0000000000,0.5034211278,0.5377345085,0.1251745969,0.1415190101,0.2734090388,0.0162630919,0.8704822659,0.2891923785,0.5888885856,0.5777188540,0.0301336218,0.0309047811,0.4549593627,0.4569802284,0.9736467004,0.9736450315,0.0100511350,0.0000000000,0.0000000000,0.0403584130,0.8683353066,0.8829723001,0.9283210039,0.9270274639,0.0001633097,0.0000000000,0.0000000000,0.0000000000,-0.0375447720,0.3117711246,-0.0120965531,0.0207265504,0.3117679954,0.0066791344
16:56:16:14.251,61,0.9494269490,0.5078532100,0.0354998857,0.0000000000,0.0000000000,0.4409736693,0.0000000000,0.9494332075,0.5075989366,0.0646385476,0.0000000000,0.0000000000,0.4410993457,0.0000000000,0.0301118940,0.0389878489,0.0000000000,0.0037181522,0.0070302300,0.2084257007,0.2482429147,0.0000000000,0.0335976817,0.3902829289,0.3855529130,0.0000000000,0.0000000000,0.5035989881,0.5385973454,0.1249351576,0.1412328929,0.2734989226,0.0161677059,0.8704735637,0.2891557515,0.5889364481,0.5780392289,0.0299000107,0.0306654293,0.4536283314,0.4564875364,0.9736602306,0.9736588001,0.0099507915,0.0000000000,0.0000000000,0.0407049470,0.8670484424,0.8822433949,0.9275455475,0.9263722897,0.0001692785,0.0000000000,0.0000000000,0.0000000000,-0.0376015045,0.3103011847,-0.0120538604,0.0206503011,0.3102982342,0.0066210842
16:56:16:16.250,61,0.9492254257,0.5128654242,0.0374475680,0.0000000000,0.0000000000,0.4459658861,0.0000000000,0.9492317438,0.5126478076,0.0623699352,0.0000000000,0.0000000000,0.4460364878,0.0000000000,0.0299683455,0.0390465930,0.0000000000,0.0036162366,0.0069292313,0.2086754292,0.2479694933,0.0000000000,0.0352187790,0.3888934255,0.3851331770,0.0000000000,0.0000000000,0.5041107535,0.5421107411,0.1244812533,0.1407920122,0.2738921940,0.0160094053,0.8711701632,0.2890946567,0.5892626643,0.5785043836,0.0296449177,0.0304068644,0.4531140327,0.4565101862,0.9738086462,0.9738073349,0.0098405555,0.0000000000,0.0000000000,0.0408480726,0.8667732477,0.8822752237,0.9273910522,0.9262582660,0.0001827541,0.0000000000,0.0000000000,0.0000000000,-0.0362458266,0.3133715987,-0.0117423162,0.0217617638,0.3133683801,0.0070511284
16:56:16:18.250,61,0.9493670464,0.5115565658,0.0355720744,0.0000000000,0.0000000000,0.4549737275,0.0000000000,0.9493732452,0.5113108754,0.0638272166,0.0000000000,0.0000000000,0.4550046325,0.0000000000,0.0298372526,0.0388752930,0.0000000000,0.0035328267,0.0068509639,0.2102874070,0.2477621287,0.0000000000,0.0397210382,0.3893994391,0.3895859122,0.0000000000,0.0000000000,0.5025151372,0.5426599979,0.1240574419,0.1405318230,0.2726776004,0.0158257447,0.8715792894,0.2890257835,0.5890147686,0.5781896114,0.0295338109,0.0302999653,0.4544497430,0.4598734379,0.9740262032,0.9740250707,0.0097401487,0.0000000000,0.0000000000,0.0407385007,0.8670330048,0.8832939267,0.9277471900,0.9266902208,0.0001881099,0.0000000000,0.0000000000,0.0000000000,-0.0371024720,0.3125644028,-0.0119866142,0.0206772257,0.3125611842,0.0066813501
16:56:16:20.250,61,0.9494580030,0.5115325451,0.0365260765,0.0000000000,0.0000000000,0.4655708075,0.0000000000,0.9494639039,0.5113067627,0.0626092628,0.0000000000,0.0000000000,0.4655782282,0.0000000000,0.0297670700,0.0386948027,0.0000000000,0.0034719836,0.0068055023,0.2119260728,0.2465745807,0.0000000000,0.0427440740,0.3967347145,0.3975590169,0.0000000000,0.0000000000,0.4988973737,0.5400950909,0.1237544641,0.1404450536,0.2676217854,0.0156471878,0.8716386557,0.2890297472,0.5799521208,0.5678331852,0.0296090916,0.0303818882,0.4577172697,0.4636347294,0.9742354155,0.9742344022,0.0096556209,0.0000000000,0.0000000000,0.0404337123,0.8675820827,0.8840045333,0.9282839298,0.9272484779,0.0002054475,0.0000000000,0.0000000000,0.0000000000,-0.0363945477,0.3125535548,-0.0117575927,0.0212318618,0.3125503361,0.0068602795
16:56:16:22.249,61,0.9491829276,0.5112893581,0.0364055410,0.0000000000,0.0000000000,0.4898559153,0.0000000000,0.9491884708,0.5110626221,0.0626312345,0.0000000000,0.0000000000,0.4898543954,0.0000000000,0.0298824571,0.0384143740,0.0000000000,0.0034585365,0.0068137669,0.2133348286,0.2444510460,0.0000000000,0.0442735665,0.4053103328,0.4037422240,0.0000000000,0.0000000000,0.4668877721,0.5003070831,0.1240122244,0.1414912194,0.2576772571,0.0155652966,0.8543790579,0.2889532447,0.5458180904,0.5338532329,0.0300169010,0.0308119077,0.4587965310,0.4649155140,0.9742133021,0.9742124081,0.0096384948,0.0000000000,0.0000000000,0.0401362218,0.8677344918,0.8841605186,0.9286044836,0.9275655150,0.0001838722,0.0000000000,0.0000000000,0.0000000000,-0.0364090726,0.3124044240,-0.0117562888,0.0211628135,0.3124012947,0.0068344902
16:56:16:24.249,61,0.9488621950,0.5124118924,0.0346627794,0.0000000000,0.0000000000,0.5056926012,0.0000000000,0.9488673210,0.5121591687,0.0639006495,0.0000000000,0.0000000000,0.5056879520,0.0000000000,0.0300020576,0.0382241383,0.0000000000,0.0034465455,0.0068261158,0.2160915434,0.2430889457,0.0000000000,0.0450948216,0.4083068371,0.4060958922,0.0000000000,0.0000000000,0.4614311457,0.4967586994,0.1241022423,0.1418809891,0.2546856105,0.0154635236,0.8503198028,0.2887375951,0.5367682576,0.5249351263,0.0303625148,0.0311645381,0.4597124457,0.4658815265,0.9743312597,0.9743304253,0.0095812967,0.0000000000,0.0000000000,0.0397458412,0.8682463765,0.8845740557,0.9291855693,0.9281421900,0.0001628935,0.0000000000,0.0000000000,0.0000000000,-0.0371389464,0.3130834997,-0.0120196771,0.0201452821,0.3130803108,0.0065210429
16:56:16:26.249,61,0.9472205043,0.5206094384,0.0382298641,0.0000000000,0.0000000000,0.5230751634,0.0000000000,0.9472235441,0.5204221010,0.0599092729,0.0000000000,0.0000000000,0.5230742693,0.0000000000,0.0300407391,0.0381339751,0.0000000000,0.0034194433,0.0068164025,0.2174888551,0.2428298593,0.0000000000,0.0455952846,0.4100173712,0.4075466990,0.0000000000,0.0000000000,0.4591541886,0.4951976240,0.1238936260,0.1417793930,0.2530842721,0.0153247174,0.8498703837,0.2884848416,0.5400205851,0.5309371352,0.0306344368,0.0314377807,0.4603022039,0.4665412307,0.9745296240,0.9745288491,0.0094774347,0.0000000000,0.0000000000,0.0394683555,0.8687217236,0.8849251270,0.9296680689,0.9286614656,0.0001806565,0.0000000000,0.0000000000,0.0000000000,-0.0347619355,0.3181066513,-0.0114439363,0.0221820623,0.3181032538,0.0073035071
16:56:16:28.249,61,0.9229056835,0.5475500822,0.0539732836,0.0000000000,0.0000000000,0.5421032906,0.0000000000,0.9229078293,0.5476568341,0.0432390049,0.0000000000,0.0000000000,0.5420912504,0.0000000000,0.0300602689,0.0380838402,0.0000000000,0.0033936054,0.0067775184,0.2215576917,0.2434976548,0.0000000000,0.0458438769,0.4123807251,0.4098967910,0.0000000000,0.0000000000,0.4577597380,0.4939913154,0.1234695241,0.1413759142,0.2519048452,0.0151104592,0.8506665230,0.2885628045,0.5396069884,0.5311075449,0.0309927072,0.0317712799,0.4607964456,0.4670830965,0.9746935964,0.9746928811,0.0093356604,0.0000000000,0.0000000000,0.0391833708,0.8680132031,0.8840414286,0.9297819734,0.9287995100,0.0001595961,0.0000000000,0.0000000000,0.0000000000,-0.0249485411,0.3346526623,-0.0086742844,0.0311426148,0.3346478939,0.0108269379
16:56:16:30.248,61,0.8798564672,0.5386542678,0.0503634624,0.0000000000,0.0000000000,0.5953192711,0.0000000000,0.8799110651,0.5386507511,0.0463973358,0.0000000000,0.0000000000,0.5953727961,0.0000000000,0.0301156864,0.0380286165,0.0000000000,0.0033474886,0.0067261779,0.2228263766,0.2432309091,0.0000000000,0.0422977880,0.4130586386,0.4103634357,0.0000000000,0.0000000000,0.4579747617,0.4934065640,0.1230062321,0.1404048055,0.2521359921,0.0149006825,0.8524311185,0.2894219458,0.5398309231,0.5314183831,0.0312121511,0.0319589227,0.4570397437,0.4589382410,0.9748607278,0.9748600125,0.0091191633,0.0000000000,0.0000000000,0.0391760319,0.8562133908,0.8698464632,0.9293173552,0.9284532666,0.0001487059,0.0000000000,0.0000000000,0.0000000000,-0.0268216245,0.3291658759,-0.0091607282,0.0291142948,0.3291899562,0.0099442946
16:56:16:32.248,61,0.8132348061,0.5228622556,0.0385503955,0.0000000000,0.0000000000,0.6664139032,0.0000000000,0.8131440878,0.5226501226,0.0579735860,0.0000000000,0.0000000000,0.6664521098,0.0000000000,0.0303160883,0.0379772075,0.0000000000,0.0033020540,0.0066913543,0.2231217623,0.2327483892,0.0000000000,0.0399547890,0.4163319468,0.4104467928,0.0000000000,0.0000000000,0.4582813382,0.4882839918,0.1226795763,0.1392545402,0.2523363829,0.0147195449,0.8528707623,0.2900731266,0.5332309604,0.5177590847,0.0314705297,0.0321702771,0.4403141141,0.4246663153,0.9749584794,0.9749577641,0.0088446727,0.0000000000,0.0000000000,0.0393597260,0.8427203894,0.8412367105,0.9240131974,0.9219485521,0.0001319940,0.0000000000,0.0000000000,0.0000000000,-0.0336237140,0.3194557726,-0.0111196842,0.0223578885,0.3194810450,0.0073955418
16:56:16:34.248,61,0.7478924394,0.4664039314,0.0139492424,0.0000000000,0.0000000000,0.7309936285,0.0000000000,0.7472910881,0.4658032656,0.0830717683,0.0000000000,0.0000000000,0.7309932113,0.0000000000,0.0307585672,0.0379067920,0.0000000000,0.0032624980,0.0066570719,0.2197531909,0.2195788622,0.0000000000,0.0377743877,0.4315928817,0.4114868641,0.0000000000,0.0000000000,0.4586295187,0.4801787734,0.1228620708,0.1387600154,0.2524878681,0.0146031408,0.8486096859,0.2906699181,0.5232606530,0.5070073605,0.0317904502,0.0324499197,0.4301857352,0.4128069878,0.9748578668,0.9748572111,0.0085531073,0.0000000000,0.0000000000,0.0402935520,0.8283448219,0.8241938353,0.9126834273,0.9075765610,0.0001020283,0.0000000000,0.0000000000,0.0000000000,-0.0487035252,0.2848902941,-0.0142565388,0.0081775878,0.2849197686,0.0023950902
16:56:16:36.248,61,0.7185720801,0.4095029831,0.0167279225,0.0000000000,0.0000000000,0.7833367586,0.0000000000,0.7183810472,0.4089874029,0.0810013264,0.0000000000,0.0000000000,0.7833261490,0.0000000000,0.0313421451,0.0370325111,0.0000000000,0.0032278418,0.0066218986,0.2148402184,0.2116234601,0.0000000000,0.0366971940,0.4358786941,0.4155009389,0.0000000000,0.0000000000,0.4541215003,0.4721098840,0.1235626563,0.1388639808,0.2524512112,0.0144661358,0.8426458240,0.2911919355,0.5122772455,0.4921528697,0.0320120454,0.0326426551,0.4186763465,0.4065342247,0.9746460319,0.9746453762,0.0082542337,0.0000000000,0.0000000000,0.0412056148,0.8078100681,0.8158172965,0.9046836495,0.9009712934,0.0001024005,0.0000000000,0.0000000000,0.0000000000,-0.0479434654,0.2501297295,-0.0122432988,0.0099004460,0.2501636446,0.0025296779
16:56:16:38.247,61,0.6608343124,0.3726537228,0.0287549421,0.0000000000,0.0000000000,0.8152837753,0.0000000000,0.6608196497,0.3723280132,0.0691628754,0.0000000000,0.0000000000,0.8152724504,0.0000000000,0.0320026688,0.0351177976,0.0000000000,0.0031951340,0.0065768240,0.2107139379,0.2060526609,0.0000000000,0.0362484716,0.4382138848,0.4270318449,0.0000000000,0.0000000000,0.4454298019,0.4673458338,0.1244418249,0.1391855478,0.2521388233,0.0143115707,0.8356589079,0.2913587391,0.4979198575,0.4786391258,0.0321935825,0.0327999108,0.4056313336,0.4016180634,0.9744121432,0.9744115472,0.0079592858,0.0000000000,0.0000000000,0.0419672392,0.7966727614,0.8114649057,0.8987050653,0.8965765238,0.0001036574,0.0000000000,0.0000000000,0.0000000000,-0.0411605090,0.2276384532,-0.0095320027,0.0171121880,0.2276751548,0.0039645494
16:56:16:40.247,61,0.5107409358,0.3452543318,0.0091764089,0.0000000000,0.0000000000,0.8048543930,0.0000000000,0.5079929233,0.3446924984,0.0897251293,0.0000000000,0.0000000000,0.8046287298,0.0000000000,0.0326910503,0.0342900492,0.0000000000,0.0031406509,0.0064781657,0.2088806331,0.2036669254,0.0000000000,0.0360462368,0.4375799894,0.4264777005,0.0000000000,0.0000000000,0.4363097847,0.4579035342,0.1249709874,0.1392220259,0.2516187131,0.0141501753,0.8242599964,0.2902073860,0.4767467380,0.4600636959,0.0322210044,0.0327917002,0.3904679418,0.3852362037,0.9736220241,0.9736214280,0.0076773996,0.0000000000,0.0000000000,0.0500260219,0.7321423292,0.7448992133,0.8521097302,0.8458557725,0.0001062971,0.0000000000,0.0000000000,0.0000000000,-0.0535982549,0.2108680755,-0.0114667173,0.0054813409,0.2109070867,0.0011734989
16:56:16:42.247,61,0.4673458040,0.3285525739,0.0117952628,0.0000000000,0.0000000000,0.7831356525,0.0000000000,0.4637988508,0.3280342519,0.0878392085,0.0000000000,0.0000000000,0.7825127840,0.0000000000,0.0336984619,0.0338062458,0.0000000000,0.0030926047,0.0063717663,0.2077579349,0.2021757960,0.0000000000,0.0359260440,0.4372923672,0.4235118628,0.0000000000,0.0000000000,0.4244592190,0.4404515028,0.1255710870,0.1393723786,0.2513072491,0.0140161812,0.8044214249,0.2896606028,0.4553827643,0.4374759793,0.0324035287,0.0329328328,0.3846175373,0.3784540594,0.9722857475,0.9722847342,0.0074212123,0.0000000000,0.0000000000,0.0551995076,0.7089277506,0.7195942998,0.8390234709,0.8310048580,0.0001420880,0.0000000000,0.0000000000,0.0000000000,-0.0525832288,0.2006658614,-0.0106902681,0.0070606824,0.2007064372,0.0014364517
16:56:16:44.246,61,0.4443354905,0.3187576830,0.0035931414,0.0000000000,0.0000000000,0.7524859905,0.0000000000,0.4350382686,0.3181535006,0.0962640345,0.0000000000,0.0000000000,0.7510672808,0.0000000000,0.0349626616,0.0337847322,0.0000000000,0.0030400031,0.0062539782,0.2071573436,0.2010585815,0.0000000000,0.0359004438,0.4363204837,0.4145751894,0.0000000000,0.0000000000,0.4165975749,0.4324735701,0.1260719597,0.1394832730,0.2512486279,0.0139259975,0.7920402288,0.2887493968,0.4421835840,0.4248908758,0.0326546580,0.0331536457,0.3784987628,0.3710908890,0.9709357619,0.9709337950,0.0071692327,0.0000000000,0.0000000000,0.0602121241,0.6909400821,0.6930694580,0.8307033777,0.8176040649,0.0003219579,0.0000000000,0.0000000000,0.0000000000,-0.0576960444,0.1946770102,-0.0113693736,0.0021534462,0.1947184801,0.0004246965
16:56:16:46.246,61,0.4327960014,0.3154190779,0.0098215332,0.0000000000,0.0000000000,0.7361275554,0.0000000000,0.4219580889,0.3148873150,0.0903827026,0.0000000000,0.0000000000,0.7345670462,0.0000000000,0.0359697416,0.0338674858,0.0000000000,0.0029944095,0.0061472827,0.2068135440,0.2003513128,0.0000000000,0.0357128642,0.4359864891,0.4120147526,0.0000000000,0.0000000000,0.4130648077,0.4282173216,0.1265681833,0.1395971924,0.2508780062,0.0138799017,0.7859042287,0.2874893844,0.4364973009,0.4192751348,0.0329954363,0.0334696285,0.3758248985,0.3680059910,0.9694540501,0.9694511890,0.0069339820,0.0000000000,0.0000000000,0.0628698096,0.6835029125,0.6834179759,0.8266075253,0.8120700717,0.0004301655,0.0000000000,0.0000000000,0.0000000000,-0.0541923866,0.1926400661,-0.0105651431,0.0058886083,0.1926819533,0.0011488745
16:56:16:48.246,61,0.4270455241,0.3074763715,0.0000000000,0.0002894140,0.0000000000,0.7216145992,0.0000000000,0.4151720405,0.3068370521,0.1008490250,0.0000000000,0.0000000000,0.7194736600,0.0000000000,0.0368935727,0.0340504088,0.0000000000,0.0029521971,0.0060440185,0.2059390396,0.1984439194,0.0000000000,0.0352292620,0.4357276857,0.4104106128,0.0000000000,0.0000000000,0.4109563231,0.4258427620,0.1272522211,0.1398280412,0.2475966215,0.0138515597,0.7775537968,0.2863689363,0.4299725890,0.4142401218,0.0333882011,0.0338302962,0.3743721843,0.3662554920,0.9673039317,0.9672994018,0.0067170705,0.0000000000,0.0000000000,0.0643533394,0.6757702231,0.6737860441,0.8184241652,0.8008333445,0.0004917986,0.0000000000,0.0000000000,0.0000000000,-0.0605248436,0.1877840608,-0.0114935786,-0.0001736836,0.1878266484,-0.0000330115
16:56:16:50.246,61,0.4231517017,0.3144240379,0.0029567163,0.0000000000,0.0000000000,0.7038472295,0.0000000000,0.4111572206,0.3138081431,0.0978147909,0.0000000000,0.0000000000,0.7019201517,0.0000000000,0.0376057997,0.0342439897,0.0000000000,0.0029010591,0.0059341835,0.2052237839,0.1979390681,0.0000000000,0.0349860415,0.4344104826,0.4091475308,0.0000000000,0.0000000000,0.4100067019,0.4248683453,0.1278389245,0.1400812268,0.2456824034,0.0138201937,0.7749468684,0.2860249877,0.4278878570,0.4125050306,0.0337049663,0.0341274664,0.3739402890,0.3657454848,0.9655810595,0.9655758142,0.0065143327,0.0000000000,0.0000000000,0.0654254407,0.6726024747,0.6700626016,0.8152744770,0.7969033122,0.0004706973,0.0000000000,0.0000000000,0.0000000000,-0.0586558990,0.1920288503,-0.0113971159,0.0017729421,0.1920710355,0.0003447809
16:56:16:52.245,61,0.4195537865,0.3113882840,0.0018544488,0.0000000000,0.0000000000,0.6968637705,0.0000000000,0.4089505672,0.3107673228,0.0986959785,0.0000000000,0.0000000000,0.6951932907,0.0000000000,0.0382397063,0.0343631990,0.0000000000,0.0028527258,0.0058413190,0.2026179284,0.1975956857,0.0000000000,0.0344974920,0.4222360253,0.4020715952,0.0000000000,0.0000000000,0.4098235369,0.4249763787,0.1283120513,0.1402230263,0.2447625250,0.0137930764,0.7752005458,0.2859968245,0.4361742437,0.4224542081,0.0338596366,0.0342560671,0.3740513027,0.3667832613,0.9644059539,0.9644011259,0.0063287229,0.0000000000,0.0000000000,0.0661840513,0.6708803177,0.6685307622,0.8135179281,0.7951973677,0.0002881416,0.0000000000,0.0000000000,0.0000000000,-0.0592055693,0.1901742518,-0.0113899531,0.0011123860,0.1902164370,0.0002141835
16:56:16:54.245,61,0.4142597616,0.3119522631,0.0000000000,0.0008217955,0.0000000000,0.6929298639,0.0000000000,0.4073883891,0.3112983406,0.1014860198,0.0000000000,0.0000000000,0.6914256215,0.0000000000,0.0388085246,0.0345112607,0.0000000000,0.0028061511,0.0057513425,0.2015694976,0.1977396160,0.0000000000,0.0337950587,0.4170490503,0.3978967667,0.0000000000,0.0000000000,0.4099570513,0.4253600836,0.1288199276,0.1404381990,0.2443472892,0.0137716262,0.7771495581,0.2863260210,0.4402155280,0.4272529185,0.0340184346,0.0343887024,0.3745679259,0.3690558374,0.9635084867,0.9635038376,0.0061562066,0.0000000000,0.0000000000,0.0669381469,0.6701091528,0.6683199406,0.8125115633,0.7946667075,0.0001761375,0.0000000000,0.0000000000,0.0000000000,-0.0608753674,0.1905185729,-0.0117324926,-0.0004929191,0.1905608326,-0.0000950848
16:56:16:56.245,61,0.4121880531,0.3098694682,0.0000000000,0.0020613926,0.0000000000,0.6905992627,0.0000000000,0.4065100551,0.3092061579,0.1026274115,0.0000000000,0.0000000000,0.6892029047,0.0000000000,0.0393087417,0.0345990472,0.0000000000,0.0027560380,0.0056630438,0.2007740140,0.1975436062,0.0000000000,0.0332674794,0.4143701494,0.3958903551,0.0000000000,0.0000000000,0.4124465585,0.4313927293,0.1292113811,0.1405090541,0.2441017479,0.0137657123,0.7779802084,0.2859962583,0.4420476854,0.4294324517,0.0340757035,0.0344204456,0.3745700121,0.3697388768,0.9627640247,0.9627595544,0.0059883557,0.0000000000,0.0000000000,0.0676027164,0.6697067022,0.6686489582,0.8118829727,0.7946351171,0.0001162877,0.0000000000,0.0000000000,0.0000000000,-0.0615750998,0.1892462969,-0.0117859961,-0.0012367413,0.1892886460,-0.0002369376
