Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:48:39:43.245,61,0.0000000000,0.0000000000,0.0000000000,0.4479776323,0.0308839306,0.3731974065,0.2883718312,0.0000000000,0.0000000000,0.5470589399,0.0000000000,0.0300186817,0.4438262284,0.2898692787,0.0743901283,0.0673732013,0.0000000000,0.0374779329,0.0324778073,0.1745725423,0.1010796428,0.0072166608,0.0000000000,0.0645973161,0.0000000000,0.0000000000,0.0023644120,0.1394627392,0.1420192271,0.2384400815,0.2108369172,0.1023517847,0.0915487409,0.1117242426,0.0550835431,0.0137266740,0.0165359490,0.1103153080,0.1127530262,0.0315102078,0.0295857303,0.0338973664,0.0393046178,0.0980615020,0.0000000000,0.0000000000,0.0404614434,0.0584380403,0.0581790209,0.1142084152,0.1355196387,0.0019560661,0.0000000000,0.0000000000,0.0000000000,-0.3341495395,-0.0138650453,0.0045475224,-0.2736285329,-0.0139964009,0.0037824307
16:48:39:45.244,61,0.0000000000,0.0000000000,0.0000000000,0.4426564872,0.0290108193,0.3746418655,0.2875764072,0.0000000000,0.0000000000,0.5420092940,0.0000000000,0.0281846393,0.4460847080,0.2885258794,0.0750869662,0.0667894036,0.0000000000,0.0377360508,0.0326999798,0.1748225242,0.1003946811,0.0051302896,0.0000000000,0.0645054355,0.0007190858,0.0000000000,0.0000000000,0.1404148936,0.1434896588,0.2377707958,0.2112869173,0.1031588390,0.0919128880,0.1122321784,0.0553217307,0.0137407603,0.0165003892,0.1104265600,0.1128907949,0.0317500308,0.0299328621,0.0342666432,0.0398867056,0.0984939411,0.0000000000,0.0000000000,0.0400855616,0.0588265844,0.0592485294,0.1146377325,0.1364421695,0.0020920325,0.0000000000,0.0000000000,0.0000000000,-0.3310686350,-0.0130040860,0.0042272410,-0.2703812420,-0.0131356111,0.0035086940
16:48:39:47.244,61,0.0000000000,0.0000000000,0.0000000000,0.4450105429,0.0198649224,0.3706683218,0.2834238410,0.0000000000,0.0000000000,0.5443579555,0.0000000000,0.0192075856,0.4372296929,0.2838850915,0.0756003633,0.0665078163,0.0000000000,0.0380738974,0.0329439119,0.1750982106,0.0999065489,0.0040984326,0.0000000000,0.0643906295,0.0021148706,0.0000000000,0.0000000000,0.1410951614,0.1442715228,0.2372814417,0.2116006315,0.1036766395,0.0922269300,0.1126846522,0.0556968227,0.0138090039,0.0165426936,0.1106434911,0.1131335646,0.0320676975,0.0303330664,0.0344417393,0.0401492789,0.0988933444,0.0000000000,0.0000000000,0.0398353338,0.0592001192,0.0599803962,0.1149915904,0.1370368153,0.0016923296,0.0000000000,0.0000000000,0.0000000000,-0.3325172365,-0.0088665802,0.0028943268,-0.2718310356,-0.0089981174,0.0024160165
16:48:39:49.244,61,0.0000000000,0.0000000000,0.0000000000,0.4472377598,0.0198911503,0.3676903248,0.2903799117,0.0000000000,0.0000000000,0.5464558005,0.0000000000,0.0192332678,0.4264523387,0.2918639481,0.0761456043,0.0663868785,0.0000000000,0.0395440422,0.0335123390,0.1756861508,0.0998807997,0.0031062330,0.0000000000,0.0644844845,0.0030705417,0.0000000000,0.0000000000,0.1406287551,0.1426711679,0.2372662276,0.2122182250,0.1037112921,0.0927767605,0.1123898476,0.0558737777,0.0137787443,0.0164699517,0.1115231887,0.1143125594,0.0321902446,0.0305219982,0.0283946097,0.0332199857,0.1013590693,0.0000000000,0.0000000000,0.0396476500,0.0593228415,0.0602696501,0.1149821505,0.1370200515,0.0015419847,0.0000000000,0.0000000000,0.0000000000,-0.3337986171,-0.0088823717,0.0029102392,-0.2731914520,-0.0090134256,0.0024319366
16:48:39:51.243,61,0.0000000000,0.0000000000,0.0000000000,0.4532694221,0.0005581631,0.3593340814,0.2872983813,0.0000000000,0.0000000000,0.5518782735,0.0000000000,0.0002661042,0.4067386389,0.2907822430,0.0761695504,0.0664385781,0.0000000000,0.0399203040,0.0337079875,0.1759797633,0.0996699408,0.0023766975,0.0000000000,0.0648496225,0.0035912180,0.0000000000,0.0000000000,0.1402995884,0.1418864578,0.2364245355,0.2121322304,0.1033157259,0.0927593932,0.1120591462,0.0559862368,0.0137505000,0.0163970944,0.1116568148,0.1145727113,0.0323017649,0.0306767710,0.0256715789,0.0296939053,0.1020980179,0.0000000000,0.0000000000,0.0394104980,0.0593780801,0.0603068024,0.1149700955,0.1368571818,0.0011573897,0.0000000000,0.0000000000,0.0000000000,-0.3371232152,-0.0001230355,0.0000406969,-0.2768865526,-0.0002531882,0.0000692121
16:48:39:53.243,61,0.0000000000,0.0003947849,0.0000000000,0.4572335482,0.0000000000,0.3550888598,0.2863664925,0.0000000000,0.0005883719,0.5558383465,0.0000000000,0.0000000000,0.4000428319,0.2900886834,0.0761268586,0.0663347989,0.0000000000,0.0401703902,0.0339372456,0.1759919822,0.0993655473,0.0016856689,0.0000000000,0.0646803826,0.0037542125,0.0000000000,0.0000000000,0.1399159282,0.1412063241,0.2349839956,0.2118411213,0.1028788835,0.0929405391,0.1116315126,0.0559670888,0.0137232151,0.0163262952,0.1115773171,0.1145519912,0.0323194191,0.0307417847,0.0228260495,0.0264093298,0.1028260589,0.0000000000,0.0000000000,0.0391909033,0.0593294762,0.0602663420,0.1147986352,0.1365310699,0.0010533275,0.0000000000,0.0000000000,0.0000000000,-0.3395423293,0.0003811785,-0.0001269536,-0.2793080807,0.0002508830,-0.0000691661
16:48:39:55.243,61,0.0000000000,0.0015957272,0.0000000000,0.4610499740,0.0000000000,0.3530346155,0.2777338922,0.0000000000,0.0017664819,0.5596122742,0.0000000000,0.0000000000,0.3970799148,0.2794799805,0.0760846883,0.0660664812,0.0000000000,0.0403918177,0.0341727287,0.1759728640,0.0991074890,0.0008793278,0.0000000000,0.0643554479,0.0041868691,0.0000000000,0.0000000000,0.1391561925,0.1405457854,0.2341910899,0.2117910981,0.1024133936,0.0931647643,0.1112217680,0.0558987446,0.0136549016,0.0162202306,0.1114744395,0.1144657284,0.0322872996,0.0307876300,0.0216037463,0.0250561032,0.1033252552,0.0000000000,0.0000000000,0.0389068089,0.0593322217,0.0604040511,0.1147475541,0.1364402473,0.0008670568,0.0000000000,0.0000000000,0.0000000000,-0.3418475389,0.0011453565,-0.0003839560,-0.2816392779,0.0010147545,-0.0002820315
16:48:39:57.243,61,0.0000000000,0.0044731880,0.0000000000,0.4581237733,0.0000000000,0.3497019410,0.2700378597,0.0000000000,0.0045889108,0.5568686128,0.0000000000,0.0000000000,0.3951350451,0.2707990408,0.0755990669,0.0657542720,0.0000000000,0.0403264575,0.0342580155,0.1756568551,0.0990457088,0.0004193457,0.0000000000,0.0643390492,0.0045791054,0.0000000000,0.0000000000,0.1385051310,0.1396005601,0.2297682762,0.2103690207,0.1006439999,0.0930713341,0.1108647734,0.0556853041,0.0135977687,0.0161287338,0.1110350490,0.1140500605,0.0322150290,0.0307697225,0.0214588139,0.0248872507,0.1035866737,0.0000000000,0.0000000000,0.0386940464,0.0591998808,0.0603429340,0.1147084385,0.1363588721,0.0008799465,0.0000000000,0.0000000000,0.0000000000,-0.3401702940,0.0029736008,-0.0009921375,-0.2798508108,0.0028431225,-0.0007853073
16:48:40:01.242,61,0.0000000000,0.0004746005,0.0000000000,0.4397715628,0.0000000000,0.3480393589,0.2697178721,0.0000000000,0.0006685779,0.5394068956,0.0000000000,0.0000000000,0.3952220678,0.2697991133,0.0748322308,0.0649361685,0.0000000000,0.0403056741,0.0344749317,0.1749060303,0.0992155969,0.0000000000,0.0009429911,0.0630694181,0.0050888052,0.0000000000,0.0000000000,0.1346446127,0.1358577162,0.2271445543,0.2097493410,0.0989611372,0.0929956138,0.1100364998,0.0552124977,0.0134799313,0.0159252621,0.1101017147,0.1131856591,0.0320158936,0.0307066366,0.0204770863,0.0239381958,0.1051756963,0.0000000000,0.0000000000,0.0383273438,0.0588998273,0.0603596084,0.1145844162,0.1361689866,0.0007273767,0.0000000000,0.0000000000,0.0000000000,-0.3295048773,0.0004316316,-0.0001396650,-0.2686411142,0.0003007025,-0.0000798129
16:48:40:03.242,61,0.0000000000,0.0000000000,0.0000000000,0.4259896874,0.0045450814,0.3485401273,0.2701907754,0.0000000000,0.0000000000,0.5264058113,0.0000000000,0.0041767973,0.3985454440,0.2701104283,0.0742758289,0.0635791868,0.0000000000,0.0401814915,0.0345222354,0.1739198416,0.0993746147,0.0000000000,0.0021428070,0.0535982698,0.0051829405,0.0000000000,0.0000000000,0.1320792586,0.1342417896,0.2261973023,0.2094338387,0.0981829539,0.0931203961,0.1095177680,0.0547282808,0.0134032024,0.0157950819,0.1094818488,0.1125339121,0.0318082161,0.0305837784,0.0206385534,0.0247651655,0.1058690697,0.0000000000,0.0000000000,0.0381248444,0.0586466379,0.0604034513,0.1144849062,0.1361172497,0.0005930344,0.0000000000,0.0000000000,0.0000000000,-0.3215624690,-0.0019209335,0.0006071104,-0.2602218091,-0.0020522596,0.0005280366
16:48:40:05.241,61,0.0000000000,0.0000000000,0.0000000000,0.4260658026,0.0050010649,0.3488188982,0.2704911232,0.0000000000,0.0000000000,0.5264139771,0.0000000000,0.0046245847,0.3997628391,0.2703334093,0.0737444684,0.0628416166,0.0000000000,0.0398882888,0.0344509520,0.1731873453,0.0994514376,0.0000000000,0.0030428197,0.0490599014,0.0047687083,0.0000000000,0.0000000000,0.1310468614,0.1335225552,0.2246914804,0.2088977396,0.0975299999,0.0932452306,0.1092723310,0.0543266982,0.0133729279,0.0157261286,0.1083021834,0.1110940129,0.0316283964,0.0304832961,0.0207764227,0.0251265690,0.1061798707,0.0000000000,0.0000000000,0.0379825085,0.0582996458,0.0603214204,0.1140979752,0.1356633306,0.0006955247,0.0000000000,0.0000000000,0.0000000000,-0.3215673566,-0.0021268770,0.0006722088,-0.2602681518,-0.0022581792,0.0005811201
16:48:40:07.241,61,0.0000000000,0.0000000000,0.0000000000,0.4350996614,0.0050682737,0.3489134908,0.2704077363,0.0000000000,0.0000000000,0.5350262523,0.0000000000,0.0046901545,0.4007006288,0.2702166438,0.0731263310,0.0621749051,0.0000000000,0.0395874158,0.0343964361,0.1726848483,0.0996491313,0.0000000000,0.0039145774,0.0473082922,0.0047870362,0.0000000000,0.0000000000,0.1301765591,0.1328759342,0.2236581892,0.2084182948,0.0968051627,0.0930711702,0.1092151031,0.0539744236,0.0133232595,0.0156353116,0.1075017899,0.1102393940,0.0314858928,0.0304105803,0.0205253903,0.0249868631,0.1065380797,0.0000000000,0.0000000000,0.0378470607,0.0580847003,0.0603393279,0.1140109897,0.1356185079,0.0007989487,0.0000000000,0.0000000000,0.0000000000,-0.3268282712,-0.0021608497,0.0006937219,-0.2657865882,-0.0022919297,0.0006020184
16:48:40:09.241,61,0.0000000000,0.0000000000,0.0000000000,0.4397878945,0.0076082847,0.3491034508,0.2700942159,0.0000000000,0.0000000000,0.5394395590,0.0000000000,0.0071826270,0.4029988348,0.2698882222,0.0726982504,0.0616418906,0.0000000000,0.0393332765,0.0343872011,0.1722744554,0.0995742828,0.0000000000,0.0046494389,0.0461403280,0.0044170632,0.0000000000,0.0000000000,0.1297001839,0.1325838566,0.2224583626,0.2079254389,0.0963810459,0.0930265710,0.1091078892,0.0536222830,0.0132665737,0.0155369230,0.1067216545,0.1094651967,0.0313101374,0.0303018615,0.0200829376,0.0245936010,0.1068085879,0.0000000000,0.0000000000,0.0376996957,0.0576984696,0.0601549968,0.1137106046,0.1353335828,0.0006661857,0.0000000000,0.0000000000,0.0000000000,-0.3295231760,-0.0033122203,0.0010718113,-0.2686496377,-0.0034432490,0.0009139442
16:48:40:11.241,61,0.0000000000,0.0000000000,0.0000000000,0.4425207078,0.0026419172,0.3488464057,0.2641730905,0.0000000000,0.0000000000,0.5419234037,0.0000000000,0.0023091505,0.4037021399,0.2640530765,0.0721505508,0.0612945706,0.0000000000,0.0390984118,0.0343764275,0.1719082445,0.0995210707,0.0000000000,0.0051923003,0.0455398485,0.0039111520,0.0000000000,0.0000000000,0.1293307841,0.1321901828,0.2208829969,0.2067661136,0.0958375335,0.0930193439,0.1088850349,0.0532105230,0.0132223219,0.0154523058,0.1060179174,0.1087670252,0.0311356671,0.0301687662,0.0198652502,0.0243943855,0.1069024429,0.0000000000,0.0000000000,0.0375539735,0.0573405735,0.0599182285,0.1134679615,0.1350507885,0.0008063727,0.0000000000,0.0000000000,0.0000000000,-0.3310420215,-0.0010654040,0.0003462870,-0.2703203559,-0.0011961932,0.0003194317
16:48:40:13.240,61,0.0000000000,0.0025710783,0.0000000000,0.4464722574,0.0000000000,0.3482022882,0.2593353093,0.0000000000,0.0027248550,0.5456773639,0.0000000000,0.0000000000,0.4038063884,0.2592550218,0.0717649981,0.0608927980,0.0000000000,0.0388487428,0.0343463942,0.1718005985,0.0994824171,0.0000000000,0.0059859753,0.0423993766,0.0030998359,0.0000000000,0.0000000000,0.1290727854,0.1319872886,0.2199811935,0.2061301321,0.0954181775,0.0929575041,0.1088878736,0.0528296679,0.0131782638,0.0153678451,0.1053408831,0.1081080884,0.0310571939,0.0301363375,0.0195272770,0.0240912661,0.1068773419,0.0000000000,0.0000000000,0.0373547673,0.0570018142,0.0597493611,0.1133951917,0.1349974424,0.0008747029,0.0000000000,0.0000000000,0.0000000000,-0.3333348334,0.0017614772,-0.0005763491,-0.2727340460,0.0016308624,-0.0004392983
16:48:40:15.240,61,0.0000000000,0.0031354469,0.0000000000,0.4449848831,0.0000000000,0.3478893340,0.2528848052,0.0000000000,0.0032786857,0.5442029238,0.0000000000,0.0000000000,0.4043694437,0.2526721954,0.0715459809,0.0605848618,0.0000000000,0.0388616733,0.0345250927,0.1717771143,0.0992917120,0.0000000000,0.0067475890,0.0412887707,0.0026513296,0.0000000000,0.0000000000,0.1289788485,0.1319767088,0.2193937302,0.2057715356,0.0952567458,0.0932593048,0.1087390780,0.0525721759,0.0131448889,0.0152973086,0.1051374003,0.1079277694,0.0309721828,0.0300989486,0.0190674327,0.0236827731,0.1070197150,0.0000000000,0.0000000000,0.0371123888,0.0567126572,0.0596431419,0.1132855192,0.1349440515,0.0008554078,0.0000000000,0.0000000000,0.0000000000,-0.3324339986,0.0021188406,-0.0006914734,-0.2718252838,0.0019883427,-0.0005338510
16:48:40:17.240,61,0.0000000000,0.0014794188,0.0000000000,0.4486644566,0.0000000000,0.3473690748,0.2503624260,0.0000000000,0.0016534911,0.5477567911,0.0000000000,0.0000000000,0.4044730067,0.2501217723,0.0716653764,0.0603347607,0.0000000000,0.0389044434,0.0347665101,0.1720091105,0.0991863236,0.0000000000,0.0075889691,0.0170714203,0.0000000000,0.0000000000,0.0123120248,0.1291253567,0.1323122084,0.2188748121,0.2055429220,0.0956651196,0.0953120440,0.1086554155,0.0523040183,0.0131126493,0.0152317332,0.1048568040,0.1076956987,0.0308322348,0.0300164856,0.0177312568,0.0225383323,0.1071750894,0.0000000000,0.0000000000,0.0369431041,0.0562227443,0.0593296848,0.1128112823,0.1344579309,0.0009247015,0.0000000000,0.0000000000,0.0000000000,-0.3346053958,0.0010693675,-0.0003511767,-0.2740734220,0.0009387636,-0.0002540812
16:48:40:19.239,61,0.0000000000,0.0013824302,0.0000000000,0.4474161863,0.0000000000,0.3469014764,0.2458022982,0.0000000000,0.0015584539,0.5465973616,0.0000000000,0.0000000000,0.4043911994,0.2456282675,0.0713836625,0.0600965321,0.0000000000,0.0386466756,0.0347801112,0.1718067080,0.0991426110,0.0000000000,0.0082175424,0.0125654312,0.0000000000,0.0000000000,0.0162936728,0.1290369481,0.1322667450,0.2184368074,0.2052118629,0.0955896229,0.0957676396,0.1086300239,0.0519104525,0.0130606685,0.0151452171,0.1038318574,0.1065759808,0.0306429435,0.0298680905,0.0172007736,0.0220489725,0.1071735322,0.0000000000,0.0000000000,0.0367921442,0.0559029691,0.0591592193,0.1124747247,0.1340528131,0.0008604372,0.0000000000,0.0000000000,0.0000000000,-0.3338972330,0.0010076559,-0.0003302366,-0.2733108997,0.0008770319,-0.0002367293
16:48:40:21.239,61,0.0000000000,0.0086417496,0.0000000000,0.4367113709,0.0000000000,0.3465632498,0.1908223182,0.0000000000,0.0086844871,0.5362961888,0.0000000000,0.0000000000,0.4031794667,0.1908262074,0.0710639209,0.0600755922,0.0000000000,0.0384812579,0.0348642692,0.1716058105,0.0990573466,0.0000000000,0.0087081632,0.0128200138,0.0000000000,0.0000000000,0.0184088368,0.1290065497,0.1321857125,0.2170404792,0.2029340267,0.0955561101,0.0963117406,0.1083793789,0.0515393913,0.0130253332,0.0150837544,0.1031945869,0.1059032828,0.0303906295,0.0296492558,0.0158013795,0.0202862192,0.1073355526,0.0000000000,0.0000000000,0.0366039947,0.0555966385,0.0589197725,0.1112068519,0.1304577291,0.0007727390,0.0000000000,0.0000000000,0.0000000000,-0.3275999129,0.0056030387,-0.0018029151,-0.2667680085,0.0054725213,-0.0014426531
16:48:40:23.239,61,0.2163423300,0.0843413174,0.0000000000,0.3395617008,0.0000000000,0.3993954360,0.0000000000,0.2189638466,0.0832771733,0.4414616227,0.0000000000,0.0000000000,0.4554306865,0.0000000000,0.0666863173,0.0572019108,0.0000000000,0.0382467918,0.0348220542,0.1683941334,0.0988746360,0.0000000000,0.0093487678,0.0266338680,0.0000000000,0.0000000000,0.0081214989,0.1287486553,0.1319435835,0.2117648721,0.1941374242,0.0955476314,0.0976654962,0.1074948311,0.0515747406,0.0131338323,0.0152236260,0.1027871817,0.1053090170,0.0301020332,0.0294189639,0.0179174002,0.0248177554,0.1129464507,0.0000000000,0.0000000000,0.0361755304,0.0591171905,0.0664478689,0.1106791124,0.1292973459,0.0009988873,0.0000000000,0.0000000000,0.0000000000,-0.2693160474,0.0527751893,-0.0140541373,-0.2071472108,0.0526477136,-0.0108375903
16:48:40:25.239,61,0.6946089864,0.1446778327,0.0000000000,0.2141688615,0.0000000000,0.4518826306,0.0000000000,0.7053748965,0.1433941573,0.3175564408,0.0000000000,0.0000000000,0.4881226718,0.0000000000,0.0613707453,0.0562453717,0.0000000000,0.0377540067,0.0345138088,0.1673928946,0.0982406214,0.0000000000,0.0206382256,0.0401062220,0.0000000000,0.0000000000,0.0036428813,0.1291778982,0.1315613240,0.1920029819,0.1625653058,0.0957002565,0.0980444103,0.1099673286,0.0537763126,0.0144554405,0.0177263096,0.0969043970,0.0996007323,0.0303449538,0.0295638777,0.0610075518,0.0662467480,0.1158498153,0.0000000000,0.0000000000,0.0356752127,0.0796056092,0.0696161762,0.1175162792,0.1290559322,0.0009204829,0.0000000000,0.0000000000,0.0000000000,-0.1932310611,0.0892600492,-0.0171846561,-0.1303148121,0.0891364366,-0.0116132023
16:48:40:27.238,61,0.8678773642,0.1403338313,0.0000000000,0.2135886550,0.0000000000,0.4693466127,0.0000000000,0.8587172031,0.1390987486,0.3169142008,0.0000000000,0.0000000000,0.4973799288,0.0000000000,0.0577625632,0.0559523851,0.0000000000,0.0372266434,0.0342117734,0.1672487706,0.0979840159,0.0000000000,0.0238466989,0.0449503213,0.0000000000,0.0000000000,0.0021320013,0.1295689791,0.1289816946,0.1861650646,0.1533162743,0.0961706117,0.0983264223,0.1119981408,0.0550223701,0.0161947347,0.0206895731,0.0923097283,0.0950832292,0.0306324642,0.0296625998,0.0768209696,0.0807908997,0.1201850027,0.0000000000,0.0000000000,0.0352805965,0.0868944824,0.0713327527,0.1205013692,0.1289368868,0.0010435971,0.0000000000,0.0000000000,0.0000000000,-0.1928846389,0.0865800902,-0.0166366696,-0.1299920678,0.0864563137,-0.0112345442
16:48:40:29.238,61,0.8457247019,0.1363688111,0.0000000000,0.1295524985,0.0000000000,0.5051999092,0.0000000000,0.8414877057,0.1356151551,0.2331182957,0.0000000000,0.0000000000,0.5220419765,0.0000000000,0.0553636588,0.0555526949,0.0000000000,0.0368503183,0.0339979529,0.1671761721,0.0974701345,0.0000000000,0.0257698912,0.0420038663,0.0000000000,0.0000000000,0.0019916343,0.1292698979,0.1233343333,0.1828472763,0.1483872533,0.0963466540,0.0983389765,0.1129389033,0.0563086607,0.0170955211,0.0220146589,0.0898689032,0.0927123800,0.0308448356,0.0297365487,0.1213680953,0.1252232939,0.1205443889,0.0000000000,0.0000000000,0.0347959325,0.0901252180,0.0722652376,0.1220580786,0.1290026158,0.0010045096,0.0000000000,0.0000000000,0.0000000000,-0.1419122070,0.0836857930,-0.0118633639,-0.0788641274,0.0835633054,-0.0065985881
16:48:40:31.238,61,0.5051253438,0.1003754735,0.0000000000,0.0671998560,0.0000000000,0.5405952930,0.0000000000,0.5005536675,0.1001030505,0.1733810753,0.0000000000,0.0000000000,0.5526290536,0.0000000000,0.0532060042,0.0550657362,0.0000000000,0.0366688296,0.0340177491,0.1658998579,0.0990752354,0.0000000000,0.0236241892,0.0413952470,0.0000000000,0.0000000000,0.0024530422,0.1148886755,0.1036927253,0.1831089705,0.1482938677,0.0953438357,0.0981929153,0.1097250730,0.0571018606,0.0173871089,0.0224393941,0.0889002755,0.0917493403,0.0306417830,0.0294482168,0.1007486731,0.1053977981,0.1206605360,0.0000000000,0.0000000000,0.0344615243,0.0900808126,0.0726522207,0.1216137633,0.1280689240,0.0008757715,0.0000000000,0.0000000000,0.0000000000,-0.1057137921,0.0614931993,-0.0064966772,-0.0409728698,0.0613674633,-0.0025168527
16:48:40:33.237,61,0.1615957320,0.0435194261,0.0000000000,0.0887326971,0.0000000000,0.5274345279,0.0000000000,0.1597706228,0.0434815660,0.1952603161,0.0000000000,0.0000000000,0.5419424772,0.0000000000,0.0520216078,0.0548330732,0.0000000000,0.0362463556,0.0337926149,0.1632593423,0.0995881930,0.0000000000,0.0151553210,0.0391122326,0.0000000000,0.0000000000,0.0064159357,0.1114860177,0.0986992791,0.1837173104,0.1504819095,0.0948910266,0.0978344306,0.1087343171,0.0573399775,0.0173705053,0.0223826002,0.0879860669,0.0907512233,0.0302273445,0.0289952178,0.0797271132,0.0862397552,0.1196448803,0.0000000000,0.0000000000,0.0342342556,0.0854460448,0.0726728365,0.1187915504,0.1270740479,0.0015002141,0.0000000000,0.0000000000,0.0000000000,-0.1192354709,0.0267513618,-0.0031829074,-0.0541845523,0.0266235899,-0.0014422212
16:48:40:35.237,61,0.0360154249,0.0000000000,0.0000000000,0.0557715818,0.0323010571,0.4977194667,0.0000000000,0.0357886329,0.0000000000,0.1612723619,0.0000000000,0.0318721235,0.5169246793,0.0000000000,0.0514415726,0.0546605736,0.0000000000,0.0358040296,0.0335383750,0.1620407403,0.0996925980,0.0000000000,0.0110223591,0.0101752905,0.0000000000,0.0000000000,0.0544945784,0.1100648195,0.0977396965,0.1860437095,0.1535979807,0.0947443917,0.0975581706,0.1083982065,0.0571357943,0.0171752851,0.0220572818,0.0864820629,0.0882727355,0.0296700299,0.0284268148,0.0675760731,0.0749816746,0.1152710542,0.0000000000,0.0000000000,0.0342076719,0.0732416064,0.0700231194,0.1112512127,0.1223952100,0.0017872343,0.0000000000,0.0000000000,0.0000000000,-0.0985061452,-0.0139745884,0.0013744461,-0.0340655372,-0.0141021768,0.0004803371
16:48:40:37.237,61,0.0000000000,0.0000000000,0.0000000000,0.0182389934,0.1035063267,0.4792994261,0.0442569777,0.0000000000,0.0000000000,0.1240532249,0.0000000000,0.1029227600,0.5011572242,0.0442207605,0.0512949824,0.0542500801,0.0000000000,0.0352431200,0.0331540294,0.1610844433,0.0996846780,0.0000000000,0.0087247584,0.0000000000,0.0000000000,0.0593792275,0.1161026061,0.1112333834,0.1009053141,0.1870950162,0.1554482132,0.0978394449,0.0975603163,0.1107543111,0.0566055924,0.0169670992,0.0216889456,0.0783429667,0.0792985037,0.0290377047,0.0277974065,0.0618436523,0.0694058761,0.1079373658,0.0000000000,0.0000000000,0.0347776823,0.0640301928,0.0641201660,0.1043047905,0.1159671471,0.0019036853,0.0000000000,0.0000000000,0.0000000000,-0.0757032707,-0.0450376086,0.0034085296,-0.0111302091,-0.0451659597,0.0005030382
16:48:40:39.237,61,0.0000000000,0.0000000000,0.0058053709,0.0000000000,0.1221210510,0.4611994028,0.1041108593,0.0000000000,0.0000000000,0.0999084041,0.0000000000,0.1216016859,0.4824065566,0.1045636982,0.0515288487,0.0539539717,0.0000000000,0.0348821841,0.0329574421,0.1604749113,0.0999650508,0.0000000000,0.0071903798,0.0000000000,0.0000000000,0.1227438599,0.1646615863,0.1114690602,0.1017301679,0.1877109110,0.1563726068,0.1056107506,0.0993837863,0.1120392084,0.0561166480,0.0167862736,0.0213583410,0.0740076303,0.0748862624,0.0283686891,0.0271435771,0.0594542474,0.0671186820,0.1001171693,0.0000000000,0.0000000000,0.0380681455,0.0547393933,0.0550184213,0.0961914212,0.1070777625,0.0016907472,0.0000000000,0.0000000000,0.0000000000,-0.0609445870,-0.0531575233,0.0032406999,0.0035412661,-0.0532856993,-0.0001888772
16:48:40:41.236,61,0.0000000000,0.0000000000,0.0292961281,0.0000000000,0.1499920487,0.4537085891,0.1742343307,0.0000000000,0.0000000000,0.0767022222,0.0000000000,0.1495573819,0.4748250246,0.1745131761,0.0519165769,0.0536504686,0.0000000000,0.0347307250,0.0329582281,0.1597179919,0.1001821756,0.0000000000,0.0060204878,0.0000000000,0.0000000000,0.1446417868,0.1835671663,0.1113237143,0.1020432562,0.1884354651,0.1579144299,0.1082527637,0.1010314971,0.1127989441,0.0557398908,0.0166092329,0.0210318957,0.0719106793,0.0727327541,0.0277211051,0.0265238080,0.0588764548,0.0666177124,0.0954856426,0.0000000000,0.0000000000,0.0400175415,0.0489094853,0.0495452024,0.0919527188,0.1026574597,0.0009875909,0.0000000000,0.0000000000,0.0000000000,-0.0467549264,-0.0653282106,0.0030576445,0.0178576708,-0.0654568225,-0.0011705160
16:48:40:43.236,61,0.0000000000,0.0000000000,0.0475116484,0.0000000000,0.1660667658,0.4498644769,0.2465506941,0.0000000000,0.0000000000,0.0584223345,0.0000000000,0.1657364517,0.4707554579,0.2468825430,0.0524051078,0.0535623766,0.0000000000,0.0346289612,0.0329971090,0.1590857357,0.1006713286,0.0000000000,0.0047731241,0.0000000000,0.0000000000,0.1577178091,0.2062913477,0.1110371426,0.1019796208,0.1891438216,0.1588933617,0.1107611060,0.1030919328,0.1134991795,0.0554717854,0.0164931044,0.0207870994,0.0704679266,0.0713136569,0.0271102581,0.0259318817,0.0592857003,0.0668823719,0.0921544060,0.0000000000,0.0000000000,0.0438657030,0.0453955680,0.0456474200,0.0891213715,0.0991541371,0.0004410345,0.0000000000,0.0000000000,0.0000000000,-0.0355948620,-0.0723620802,0.0025796727,0.0289470367,-0.0724907145,-0.0021017781
